game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
632304,2021-09-29,6,1,7,145,Chicago White Sox,113,Cincinnati Reds,27018,27000,Jonathan India,663697,indiajo01,Tyler Stephenson,663886,stephty01,Eugenio Suárez,553993,suareeu01,Kyle Farmer,571657,farmeky01,Jose Barrero,676480,garcijo02,Delino DeShields,592261,deshide02,Aristides Aquino,606157,aquinar01,Max Schrock,621011,schroma01,TJ Friedl,670770,friedtj01,Tim Anderson,641313,anderti01,Luis Robert Jr.,673357,roberlu01,José Abreu,547989,abreujo02,Yasmani Grandal,518735,grandya01,Eloy Jiménez,650391,jimenel02,Yoán Moncada,660162,moncayo01,Leury García,544725,garcile02,Gavin Sheets,657757,sheetga01,Adam Engel,641553,engelad01,Carlos Rodón,607074,rodonca01,Sonny Gray,543243,grayso01,Aaron Bummer,607481,bummeaa01,Ryan Burr,621114,burrry01,Dylan Cease,656302,ceasedy01,Matt Foster,641582,fostema01,Lucas Giolito,608337,giolilu01,Liam Hendriks,521230,hendrli01,Dallas Keuchel,572971,keuchda01,Craig Kimbrel,518886,kimbrcr01,Reynaldo López,625643,lopezre01,Lance Lynn,458681,lynnla01,José Ruiz,614179,ruizjo01,Michael Kopech,656629,kopecmi01,Mike Wright Jr.,605541,wrighmi01,Garrett Crochet,676979,crochga01,Luis Cessa,570666,cessalu01,Amir Garrett,607237,garream01,Mychal Givens,571710,givenmy01,Michael Lorenzen,547179,lorenmi01,Tyler Mahle,641816,mahlety01,Riley O'Brien,676617,obrieri01,Reiver Sanmartin,665665,sanmare01,Tony Santillan,663574,santito01,Lucas Sims,608371,simslu01,Art Warren,605521,warrear01,Justin Wilson,458677,wilsoju10,Jeff Hoffman,656546,hoffmje02,Dauri Moreta,664294,moretda01,Michael Kopech,656629,kopecmi01,Mike Wright Jr.,605541,wrighmi01,Garrett Crochet,676979,crochga01,Jeff Hoffman,656546,hoffmje02,Dauri Moreta,664294,moretda01,7.5
