game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID
2023-02-25,719384,5,1,6,Luis Barrera,642456,barrelu01,Trey Cabbage,663550,cabbatr01,Aaron Whitefield,664334,whiteaa01,Jeremiah Jackson,669236,Myles Emmerson,689880,Zach Neto,687263,netoza01,Michael Stefanic,683021,stefami01,Taylor Jones,622100,jonesta01,Bryce Teodosio,669326,Mike Ford,645801,fordmi01,Leonys Martin,547982,martile01,Zach DeLoach,676113,deloaza01,Leo Rivas,660844,rivasle01,Drew Ellis,656403,ellisdr01,Harry Ford,695670,Kean Wong,642221,wongke01,Jacob Nottingham,641924,nottija01,Alberto Rodriguez,679754,Davidson,656353,davidtu01,"Webb, J",657097,webbja01,Devenski,606965,devench02,"Holder, J",656547,holdejo02,Warren,681810,warreau01,"Reyes, Ger",622103,reyesge01,Ingram,688427,ingrako01,"Valdez, C",491624,valdece01,"Gonzales, M",594835,gonzama02,Brash,666374,brashma01,Clarke,669247,Festa,670036,festama01,Bukauskas,656266,bukaujb01,McCaughan,670766,mccauda01,Kober,676830
