game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
716875,2023-08-23,1,6,7,114,Cleveland Guardians,119,Los Angeles Dodgers,27014,27015,Mookie Betts,605141,bettsmo01,Freddie Freeman,518692,freemfr01,Will Smith,669257,smithwi05,Max Muncy,571970,muncyma01,Chris Taylor,621035,tayloch03,Enrique Hernández,571771,hernaen02,James Outman,681546,outmaja01,Amed Rosario,642708,rosaram01,Steven Kwan,680757,kwanst01,José Ramírez,608070,ramirjo01,Ramón Laureano,657656,laurera01,Oscar Gonzalez,660757,gonzaos01,Eric Haase,606992,haaseer01,Tyler Freeman,671289,freemty01,Gabriel Arias,672356,ariasga01,Brayan Rocchio,677587,rocchbr01,Xzavion Curry,675540,curryxz01,Clayton Kershaw,477132,kershcl01,Nick Sandlin,680704,sandlni01,Eli Morgan,669212,morgael01,James Karinchak,675916,karinja01,Tim Herrin,682120,herriti01,Enyel De Los Santos,660853,delosen01,Sam Hentges,656529,hentgsa01,Victor González,624647,gonzavi02,Gus Varland,681402,varlagu01,Ryan Brasier,518489,brasiry01,Alex Vesia,681911,vesiaal01,Brusdar Graterol,660813,gratebr01,Bryan Hudson,663542,hudsobr01,10.0
