game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID
2024-04-25,746564,9,10,19,José Azocar,640492,azocajo01,Luis Campusano,669134,campulu01,Eguy Rosario,666703,rosareg01,Jurickson Profar,595777,profaju01,Tyler Wade,642180,wadety01,Fernando Tatis Jr.,665487,tatisfe02,Xander Bogaerts,593428,bogaexa01,Jake Cronenworth,630105,croneja01,Ha-Seong Kim,673490,kimha01,Brendan Rodgers,663898,rodgebr02,Ryan McMahon,641857,mcmahry01,Jacob Stallings,607732,stallja01,Sean Bouchard,656248,bouchse01,Hunter Goodman,696100,goodmhu01,Brenton Doyle,686668,doylebr02,Ezequiel Tovar,678662,tovarez01,Elehuris Montero,660707,monteel01,Alan Trejo,676701,trejoal01,"Vásquez, R",681190,vasqura02,Brito,666745,britojh01,"De Los Santos, E",660853,delosen01,Matsui,673513,matsuyu01,"Peralta, Wa",593974,peralwa01,Kolek,663568,kolekst01,"Hudson, Dak",641712,hudsoda02,"Lambert, P",663567,lambepe01,Mears,683232,mearsni01,Kinley,641755,kinlety01,"Lawrence, J",664875,lawreju01
