game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
634064,2021-05-26,2,1,3,139,Tampa Bay Rays,118,Kansas City Royals,27003,27006,Whit Merrifield,593160,merriwh01,Carlos Santana,467793,santaca01,Andrew Benintendi,643217,beninan01,Salvador Perez,521692,perezsa02,Kelvin Gutiérrez,642721,gutieke01,Jorge Soler,624585,solerjo01,Adalberto Mondesi,609275,mondera02,Jarrod Dyson,502481,dysonja01,Nicky Lopez,670032,lopezni01,Randy Arozarena,668227,arozara01,Yandy Díaz,650490,diazya01,Austin Meadows,640457,meadoau01,Manuel Margot,622534,margoma01,Brandon Lowe,664040,lowebr01,Mike Brosseau,670712,brossmi01,Joey Wendle,621563,wendljo01,Mike Zunino,572287,zuninmi01,Brett Phillips,621433,phillbr02,Tyler Glasnow,607192,glasnty01,Mike Minor,501985,minormi01,Diego Castillo,650895,castidi01,Pete Fairbanks,664126,fairbpe01,Josh Fleming,676596,flemijo01,Rich Hill,448179,hillri01,Andrew Kittredge,552640,kittran01,Shane McClanahan,663556,mcclash01,Collin McHugh,543521,mchugco01,Jeffrey Springs,605488,sprinje01,Ryan Thompson,657044,thompry02,Michael Wacha,608379,wachami01,Ryan Yarbrough,642232,yarbrry01,J.P. Feyereisen,656420,feyerjo01,Kris Bubic,663460,bubickr01,Wade Davis,451584,daviswa01,Jakob Junis,596001,junisja01,Brad Keller,641745,kellebr01,Ervin Santana,429722,santaer01,Brady Singer,663903,singebr01,Kyle Zimmer,622092,zimmeky01,Greg Holland,518813,hollagr01,Scott Barlow,605130,barlosc01,Josh Staumont,622251,staumjo01,Jake Brentz,641394,brentja01,Tyler Zuber,676604,zuberty01,J.P. Feyereisen,656420,feyerjo01,Greg Holland,518813,hollagr01,Scott Barlow,605130,barlosc01,Josh Staumont,622251,staumjo01,Jake Brentz,641394,brentja01,Tyler Zuber,676604,zuberty01,7.0
