game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
719233,2023-03-07,3,9,12,109,Arizona Diamondbacks,133,Oakland Athletics,27007,27016,Tony Kemp,643393,kempto01,Aledmys Díaz,649557,diazal02,Ryan Noda,676116,nodary01,Shea Langeliers,669127,langesh01,Jesús Aguilar,542583,aguilje01,JJ Bleday,668709,bledajj01,Ramón Laureano,657656,laurera01,Jace Peterson,607054,peterja01,Corbin Carroll,682998,carroco02,Kyle Lewis,641786,lewisky01,Jake McCarthy,664983,mccarja02,Carson Kelly,608348,kellyca02,Buddy Kennedy,671083,kennebu01,Phillip Evans,595943,evansph01,Blaze Alexander,677942,alexabl01,Diego A. Castillo,660636,castidi02,Zac Gallen,668678,galleza01,Shintaro Fujinami,660261,fujinsh01,Austin Brice,592169,briceau01,Blake Rogers,664101,unknown,Luis Frías,666818,friaslu01,Zach McAllister,502083,mcallza01,Kyle Nelson,669459,nelsoky01,Jeurys Familia,544727,familje01,Cole Sulser,642121,sulseco01,Kevin Ginkel,656464,ginkeke01,JP Sears,676664,searsjp01,Garrett Williams,624526,unknown,Trevor May,543507,maytr01,Drew Steckenrider,608716,steckdr01,unknown
