game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
663261,2022-09-21,8,1,9,110,Baltimore Orioles,116,Detroit Tigers,27008,26999,Riley Greene,682985,greenri03,Javier Báez,595879,baezja01,Kerry Carpenter,681481,carpeke01,Miguel Cabrera,408234,cabremi01,Spencer Torkelson,679529,torkesp01,Harold Castro,605612,castrha01,Jeimer Candelario,600869,candeje01,Tucker Barnhart,571466,barnhtu01,Akil Baddoo,668731,baddoak01,Cedric Mullins,656775,mullice01,Adley Rutschman,668939,rutscad01,Gunnar Henderson,683002,hendegu01,Ryan Mountcastle,663624,mountry01,Terrin Vavra,679631,vavrate01,Austin Hays,669720,haysau01,Kyle Stowers,669065,stoweky01,Ramón Urías,602104,uriasra01,Robinson Chirinos,455139,chiriro01,Jordan Lyles,543475,lylesjo01,Matt Manning,666159,mannima02,Keegan Akin,669211,akinke01,Bryan Baker,641329,bakerbr01,Mike Baumann,657508,baumami01,Félix Bautista,642585,bautife01,Kyle Bradish,680694,bradiky01,DL Hall,669084,halldl01,Joey Krehbiel,607216,krehbjo01,Dean Kremer,665152,kremede01,Cionel Pérez,672335,perezci01,Jake Reed,596082,reedja02,Dillon Tate,622253,tatedi01,Austin Voth,608723,vothau01,Tyler Alexander,641302,alexaty01,Andrew Chafin,605177,chafian01,José Cisnero,542585,cisnejo01,Garrett Hill,682051,hillga02,Drew Hutchison,571800,hutchdr01,Joe Jiménez,641729,jimenjo02,Alex Lange,656638,langeal01,Eduardo Rodriguez,593958,rodried05,Gregory Soto,642397,sotogr01,Will Vest,676684,vestwi01,Joey Wentz,666214,wentzjo01,Daniel Norris,596057,norrida01,Jason Foley,671345,foleyja01,Daniel Norris,596057,norrida01,Jason Foley,671345,foleyja01,8.0
