gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID
748258,2024-02-24,5,3,8,Ji Hwan Bae,678225,baeji01,Jared Triolo,669707,triolja01,Henry Davis,680779,davishe01,Canaan Smith-Njigba,675986,smithca05,Edward Olivares,658668,olivaed02,Jake Lamb,571875,lambja01,Alika Williams,675961,willial04,Billy McKinney,641856,mckinbi01,Gilberto Celestino,665482,celesgi01,Kyle Farmer,571657,farmeky01,Carlos Santana,467793,santaca01,Royce Lewis,668904,lewisro02,Max Kepler,596146,keplema01,Ryan Jeffers,680777,jeffery01,Edouard Julien,666397,julieed01,Willi Castro,650489,castrwi01,Alex Kirilloff,666135,kirilal01,Austin Martin,668885,martiau01,Louie Varland,686973,varlalo01,Bailey Falter,663559,falteba01,Justin Topa,623437,topaju01,Jorge Alcala,660896,alcaljo01,Jeff Brigham,656257,brighje01,Daniel Duarte,650960,duartda01,Aaron Rozek,702065,unknown,Miguel Rodriguez,678279,unknown,Jared Jones,683003,jonesja09,Josh Fleming,676596,flemijo01,Jose Hernandez,669796,hernajo03,Kyle Nicolas,693312,nicolky01,Michael Plassmeyer,674681,plassmi01,Hunter Stratton,676702,strathu01
