game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
633879,2021-06-01,2,3,5,119,Los Angeles Dodgers,138,St. Louis Cardinals,27015,27019,Tommy Edman,669242,edmanto01,Dylan Carlson,666185,carlsdy01,Paul Goldschmidt,502671,goldspa01,Nolan Arenado,571448,arenano01,Yadier Molina,425877,molinya01,Tyler O'Neill,641933,oneilty01,Edmundo Sosa,624641,sosaed01,José Rondón,602922,rondojo02,John Gant,607231,gantjo01,Mookie Betts,605141,bettsmo01,Max Muncy,571970,muncyma01,Justin Turner,457759,turneju01,Will Smith,669257,smithwi05,Gavin Lux,666158,luxga01,Chris Taylor,621035,tayloch03,Albert Pujols,405395,pujolal01,Matt Beaty,607461,beatyma01,David Price,456034,priceda01,David Price,456034,priceda01,John Gant,607231,gantjo01,Trevor Bauer,545333,bauertr01,Walker Buehler,621111,buehlwa01,Victor González,624647,gonzavi02,Clayton Kershaw,477132,kershcl01,Edwin Uceta,670955,ucetaed01,Julio Urías,628711,uriasju01,Alex Vesia,681911,vesiaal01,Joe Kelly,523260,kellyjo05,Phil Bickford,641360,bickfph01,Nate Jones,518858,jonesna01,Mitch White,669952,whitemi03,Blake Treinen,595014,treinbl01,Kenley Jansen,445276,janseke01,Génesis Cabrera,650893,cabrege01,Seth Elledge,676220,elledse01,Junior Fernández,658551,fernaju01,Ryan Helsley,664854,helslry01,Kwang Hyun Kim,547942,kimkw01,Carlos Martinez,593372,martica04,Johan Oviedo,670912,oviedjo01,Daniel Ponce de Leon,594965,ponceda01,Adam Wainwright,425794,wainwad01,Tyler Webb,643778,webbty01,Jake Woodford,663765,woodfja01,Giovanny Gallegos,606149,gallegi01,Alex Reyes,621052,reyesal02,Joe Kelly,523260,kellyjo05,Phil Bickford,641360,bickfph01,Nate Jones,518858,jonesna01,Mitch White,669952,whitemi03,Blake Treinen,595014,treinbl01,Kenley Jansen,445276,janseke01,Giovanny Gallegos,606149,gallegi01,Alex Reyes,621052,reyesal02,8.5
