game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
633000,2021-08-10,3,6,9,112,Chicago Cubs,158,Milwaukee Brewers,27020,27012,Christian Yelich,592885,yelicch01,Willy Adames,642715,adamewi01,Omar Narváez,553882,narvaom01,Eduardo Escobar,500871,escobed01,Rowdy Tellez,642133,tellero01,Luis Urías,649966,uriaslu01,Jace Peterson,607054,peterja01,Jackie Bradley Jr.,598265,bradlja02,Aaron Ashby,676879,ashbyaa01,David Bote,623520,boteda01,Matt Duffy,622110,duffyma01,Patrick Wisdom,621550,wisdopa01,Frank Schwindel,643524,schwifr01,Rafael Ortega,542364,ortegra01,Robinson Chirinos,455139,chiriro01,Johneshwy Fargas,641561,fargajo01,Andrew Romine,461865,rominan01,Alec Mills,621219,millsal02,Alec Mills,621219,millsal02,Aaron Ashby,676879,ashbyaa01,Adbert Alzolay,640470,alzolad01,Jake Arrieta,453562,arrieja01,Zach Davies,605200,davieza02,Kyle Hendricks,543294,hendrky01,Codi Heuer,676051,heuerco01,Adam Morgan,605388,morgaad01,Michael Rucker,621074,ruckemi01,Justin Steele,657006,steelju01,Rex Brothers,571521,brothre01,Dan Winkler,595465,winklda01,Kyle Ryan,594986,ryanky01,Jake Jewell,657228,jewelja01,Manuel Rodríguez,655889,rodrima01,Rowan Wick,592858,wickro01,Brett Anderson,474463,anderbr04,Brad Boxberger,502202,boxbebr01,Corbin Burnes,669203,burneco01,Daniel Norris,596057,norrida01,Freddy Peralta,642547,peralfr01,Devin Williams,642207,willide03,Brandon Woodruff,605540,woodrbr01,Hunter Strickland,519326,strichu01,John Curtiss,595928,curtijo02,Miguel Sánchez,667376,sanchmi01,Jake Cousins,664776,cousija01,Angel Perdomo,622780,perdoan01,Brent Suter,608718,suterbr01,Rex Brothers,571521,brothre01,Dan Winkler,595465,winklda01,Kyle Ryan,594986,ryanky01,Jake Jewell,657228,jewelja01,Manuel Rodríguez,655889,rodrima01,Rowan Wick,592858,wickro01,Hunter Strickland,519326,strichu01,John Curtiss,595928,curtijo02,Miguel Sánchez,667376,sanchmi01,Jake Cousins,664776,cousija01,Angel Perdomo,622780,perdoan01,Brent Suter,608718,suterbr01,
