game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID
2021-08-18,632861,3,1,4,Brandon Marsh,669016,marshbr02,Jose Iglesias,578428,iglesjo01,Jack Mayfield,608686,mayfija01,Jo Adell,666176,adelljo01,Jared Walsh,665120,walshja01,David Fletcher,664058,fletcda02,Raisel Iglesias,628452,iglesra01,Juan Lagares,501571,lagarju01,Max Stassi,545358,stassma01,Victor Reyes,622682,reyesvi01,Jonathan Schoop,570731,schoojo01,Harold Castro,605612,castrha01,Grayson Greiner,606988,greingr01,Willi Castro,650489,castrwi01,Jeimer Candelario,600869,candeje01,Renato Núñez,600524,nunezre01,Miguel Cabrera,408234,cabremi01,Robbie Grossman,543257,grossro01,Ohtani,660271,ohtansh01,"Iglesias, R",628452,iglesra01,Skubal,669373,skubata01,Cisnero,542585,cisnejo01,"Ramírez, E",541640,ramirer02
