game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID
2022-05-28,662280,4,2,6,Bryan Reynolds,668804,reynobr01,Rodolfo Castro,666801,castrro01,Ke'Bryan Hayes,663647,hayeske01,Diego A. Castillo,660636,castidi02,Cal Mitchell,668751,mitchca01,Josh VanMeter,642165,vanmejo01,Tucupita Marcano,672779,marcatu01,Tyler Heineman,623168,heinety01,Jack Suwinski,669261,suwinja01,José Azocar,640492,azocajo01,Robinson Canó,429664,canoro01,Jurickson Profar,595777,profaju01,Luke Voit,572228,voitlu01,Trent Grisham,663757,grishtr01,Jake Cronenworth,630105,croneja01,Ha-Seong Kim,673490,kimha01,Austin Nola,543592,nolaau01,Eric Hosmer,543333,hosmeer01,Brubaker,664141,brubajt01,Peters,596071,peterdi01,"Stratton, C",608717,stratch01,Banda,607455,bandaan01,Bednar,670280,bednada01,Musgrove,605397,musgrjo01,"Suarez, R",663158,suarero01,"García, L",472610,garcilu03,"Rogers, Ta",573124,rogerta01
