game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
634241,2021-05-04,11,7,18,111,Boston Red Sox,116,Detroit Tigers,27021,26999,Robbie Grossman,543257,grossro01,Jeimer Candelario,600869,candeje01,Miguel Cabrera,408234,cabremi01,Jonathan Schoop,570731,schoojo01,Niko Goodrum,592348,goodrni01,Wilson Ramos,467092,ramoswi01,Willi Castro,650489,castrwi01,JaCoby Jones,592444,jonesja07,Victor Reyes,622682,reyesvi01,Enrique Hernández,571771,hernaen02,Alex Verdugo,657077,verdual01,J.D. Martinez,502110,martijd02,Xander Bogaerts,593428,bogaexa01,Christian Vázquez,543877,vazquch01,Marwin Gonzalez,503556,gonzama01,Christian Arroyo,624414,arroych01,Hunter Renfroe,592669,renfrhu01,Bobby Dalbec,666915,dalbebo01,Nick Pivetta,601713,pivetni01,Michael Fulmer,605242,fulmemi01,Nathan Eovaldi,543135,eovalna01,Martín Pérez,527048,perezma02,Garrett Richards,572070,richaga01,Eduardo Rodriguez,593958,rodried05,Hirokazu Sawamura,617228,sawamhi01,Josh Taylor,657031,taylojo02,Phillips Valdez,570488,valdeph01,Garrett Whitlock,676477,whitlga01,Austin Brice,592169,briceau01,Matt Andriese,542882,andrima01,Adam Ottavino,493603,ottavad01,Darwinzon Hernández,650382,hernada02,Matt Barnes,598264,barnema01,Matthew Boyd,571510,boydma01,Derek Holland,502706,hollade01,Casey Mize,663554,mizeca01,Tarik Skubal,669373,skubata01,Gregory Soto,642397,sotogr01,Spencer Turnbull,605513,turnbsp01,José Ureña,570632,urenajo01,Alex Lange,656638,langeal01,Daniel Norris,596057,norrida01,Bryan Garcia,650530,garcibr01,Buck Farmer,571656,farmebu01,Tyler Alexander,641302,alexaty01,José Cisnero,542585,cisnejo01,Austin Brice,592169,briceau01,Matt Andriese,542882,andrima01,Adam Ottavino,493603,ottavad01,Darwinzon Hernández,650382,hernada02,Matt Barnes,598264,barnema01,Alex Lange,656638,langeal01,Daniel Norris,596057,norrida01,Bryan Garcia,650530,garcibr01,Buck Farmer,571656,farmebu01,Tyler Alexander,641302,alexaty01,José Cisnero,542585,cisnejo01,8.5
