game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
634148,2021-05-15,5,6,11,115,Colorado Rockies,113,Cincinnati Reds,27004,27000,Jesse Winker,608385,winkeje01,Nick Castellanos,592206,casteni01,Tyler Naquin,571980,naquity01,Eugenio Suárez,553993,suareeu01,Tucker Barnhart,571466,barnhtu01,Kyle Farmer,571657,farmeky01,Jonathan India,663697,indiajo01,Alex Blandino,607468,blandal01,Raimel Tapia,606132,tapiara01,Connor Joe,656582,joeco01,Trevor Story,596115,storytr01,Ryan McMahon,641857,mcmahry01,Joshua Fuentes,658069,fuentjo01,Yonathan Daza,602074,dazayo01,Garrett Hampson,641658,hampsga01,Elias Díaz,553869,diazel01,Jhoulys Chacín,468504,chacijh01,Tyler Mahle,641816,mahlety01,Tyler Kinley,641755,kinlety01,Robert Stephenson,596112,stephro01,Justin Lawrence,664875,lawreju01,Mychal Givens,571710,givenmy01,Daniel Bard,453268,bardda01,Jordan Sheffield,642068,sheffjo01,Ben Bowden,641386,bowdebe01,Antonio Santos,665733,santoan02,Tejay Antone,622088,antonte01,Lucas Sims,608371,simslu01,Heath Hembree,592390,hembrhe01,11.0
