game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID
2021-09-24,632364,7,8,15,Ryan Zimmerman,475582,zimmery01,Mason Thompson,666168,thompma02,Jordy Mercer,474568,mercejo03,Andrew Stevenson,664057,stevean01,Juan Soto,665742,sotoju01,Alcides Escobar,444876,escobal02,Keibert Ruiz,660688,ruizke01,Lane Thomas,657041,thomala02,Luis García Jr.,671277,garcilu04,Jonathan India,663697,indiajo01,Tucker Barnhart,571466,barnhtu01,Nick Castellanos,592206,casteni01,TJ Friedl,670770,friedtj01,Joey Votto,458015,vottojo01,Kyle Farmer,571657,farmeky01,Eugenio Suárez,553993,suareeu01,Aristides Aquino,606157,aquinar01,Art Warren,605521,warrear01,Espino,502179,espinpa01,Baldonado,593604,baldoal01,"Machado, A",600921,machaan02,Murphy,641907,murphpa02,"Nolin, S",543594,nolinse01,"Romero, J",664584,romerjh01,Finnegan,640448,finneky01,Voth,608723,vothau01,"Thompson, M",666168,thompma02,"Gray, So",543243,grayso01,"Garrett, A",607237,garream01,Santillan,663574,santito01,Lorenzen,547179,lorenmi01,Sims,608371,simslu01,Givens,571710,givenmy01,Wilson,458677,wilsoju10,Cessa,570666,cessalu01,"Warren, A",605521,warrear01
