game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Away_bullpen_15_Name,Away_bullpen_15_ID,Away_bullpen_15_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
632671,2021-09-01,6,3,9,145,Chicago White Sox,134,Pittsburgh Pirates,27018,27013,Cole Tucker,657061,tuckeco01,Kevin Newman,621028,newmake01,Bryan Reynolds,668804,reynobr01,Colin Moran,592567,moranco01,Jacob Stallings,607732,stallja01,Yoshi Tsutsugo,660294,tsutsyo01,Wilmer Difo,594694,difowi01,Anthony Alford,546990,alforan01,Hoy Park,660829,parkho01,Luis Robert Jr.,673357,roberlu01,Yoán Moncada,660162,moncayo01,José Abreu,547989,abreujo02,Eloy Jiménez,650391,jimenel02,Yasmani Grandal,518735,grandya01,Brian Goodwin,571718,goodwbr01,Leury García,544725,garcile02,Gavin Sheets,657757,sheetga01,César Hernández,514917,hernace02,Carlos Rodón,607074,rodonca01,Max Kranick,668820,kranima01,Dylan Cease,656302,ceasedy01,Garrett Crochet,676979,crochga01,Matt Foster,641582,fostema01,Dallas Keuchel,572971,keuchda01,Craig Kimbrel,518886,kimbrcr01,Michael Kopech,656629,kopecmi01,José Ruiz,614179,ruizjo01,Mike Wright Jr.,605541,wrighmi01,Reynaldo López,625643,lopezre01,Aaron Bummer,607481,bummeaa01,Ryan Tepera,572193,teperry01,Liam Hendriks,521230,hendrli01,David Bednar,670280,bednada01,Steven Brault,643230,braulst01,Wil Crowe,640444,crowewi01,Sam Howard,607572,howarsa01,Kyle Keller,664918,kelleky01,Mitch Keller,656605,kellemi03,Chad Kuhl,641771,kuhlch01,Nick Mears,683232,mearsni01,Luis Oviedo,665854,oviedlu01,Chasen Shreve,592741,shrevch01,Chris Stratton,608717,stratch01,Bryse Wilson,669060,wilsobr02,Anthony Banda,607455,bandaan01,Shelby Miller,571946,millesh01,Duane Underwood Jr.,621249,underdu01,Reynaldo López,625643,lopezre01,Aaron Bummer,607481,bummeaa01,Ryan Tepera,572193,teperry01,Liam Hendriks,521230,hendrli01,Anthony Banda,607455,bandaan01,Shelby Miller,571946,millesh01,Duane Underwood Jr.,621249,underdu01,8.5
