game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2023-04-19,718506,12,2,14,Luis Torrens,620443,torrelu01,Nick Madrigal,663611,madrini01,Tucker Barnhart,571466,barnhtu01,Ian Happ,664023,happia01,Patrick Wisdom,621550,wisdopa01,Cody Bellinger,641355,bellico01,Dansby Swanson,621020,swansda01,Nico Hoerner,663538,hoernni01,Eric Hosmer,543333,hosmeer01,Carlos Pérez,542208,perezca02,Conner Capel,668843,capelco01,Esteury Ruiz,665923,ruizes01,Tony Kemp,643393,kempto01,Tyler Wade,642180,wadety01,Aledmys Díaz,649557,diazal02,Shea Langeliers,669127,langesh01,Jesús Aguilar,542583,aguilje01,Kevin Smith,675656,smithke05,Steele,657006,steelju01,"Thompson, K",624522,thompke02,Merryweather,657240,merryju01,"Miller, M",695243,millema03,"Smith, C",663385,smithch12,Moll,594580,mollsa01,Familia,544727,familje01,Oller,670124,ollerad01,"Jackson, Z",667427,jacksza02
