game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID
2021-08-07,632983,9,6,15,Thairo Estrada,642731,estrath01,Kris Bryant,592178,bryankr01,Brandon Crawford,543063,crawfbr01,Jake McGee,459429,mcgeeja01,Buster Posey,457763,poseybu01,LaMonte Wade Jr.,664774,wadela01,Mike Yastrzemski,573262,yastrmi01,Austin Slater,596103,slateau01,Brandon Belt,474832,beltbr01,Luis Urías,649966,uriaslu01,Tyrone Taylor,621438,tayloty01,Kolten Wong,543939,wongko01,Rowdy Tellez,642133,tellero01,Manny Piña,444489,pinama01,Sal Romano,607219,romansa01,Lorenzo Cain,456715,cainlo01,Avisaíl García,541645,garciav01,Willy Adames,642715,adamewi01,"Sanchez, Aa",592717,sanchaa01,"Jackson, J",543351,jacksja01,Alvarez,501625,alvarjo02,Littell,641793,litteza01,Watson,453265,watsoto01,Leone,608678,leonedo01,"Rogers, Ty",643511,rogerty01,"García, J",606424,garcija04,McGee,459429,mcgeeja01,Woodruff,605540,woodrbr01,Curtiss,595928,curtijo02,Norris,596057,norrida01,Suter,608718,suterbr01,"Sánchez, M",667376,sanchmi01,"Perdomo, A",622780,perdoan01,"Romano, S",607219,romansa01
