game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
748535,2023-10-31,7,11,18,109,Arizona Diamondbacks,140,Texas Rangers,27007,27002,Marcus Semien,543760,semiema01,Corey Seager,608369,seageco01,Mitch Garver,641598,garvemi01,Evan Carter,694497,carteev01,Josh Jung,673962,jungjo01,Nathaniel Lowe,663993,lowena01,Jonah Heim,641680,heimjo01,Leody Taveras,665750,taverle01,Travis Jankowski,608671,jankotr01,Ketel Marte,606466,marteke01,Corbin Carroll,682998,carroco02,Gabriel Moreno,672515,morenga01,Christian Walker,572233,walkech02,Tommy Pham,502054,phamth01,Lourdes Gurriel Jr.,666971,gurrilo01,Alek Thomas,677950,thomaal01,Emmanuel Rivera,656896,riverem01,Geraldo Perdomo,672695,perdoge01,Joe Mantiply,573009,mantijo01,Andrew Heaney,571760,heanean01,Zac Gallen,668678,galleza01,Kevin Ginkel,656464,ginkeke01,Merrill Kelly,518876,kellyme01,Brandon Pfaadt,694297,pfaadbr01,Paul Sewald,623149,sewalpa01,Ryan Thompson,657044,thompry02,Miguel Castro,612434,castrmi01,Kyle Nelson,669459,nelsoky01,Luis Frías,666818,friaslu01,Ryne Nelson,669194,nelsory01,Andrew Saalfrank,685314,saalfan01,Aroldis Chapman,547973,chapmar01,Nathan Eovaldi,543135,eovalna01,Jon Gray,592351,grayjo02,Jordan Montgomery,656756,montgjo01,Martín Pérez,527048,perezma02,Josh Sborz,622250,sborzjo01,Dane Dunning,641540,dunnida01,Cody Bradford,674003,bradfco01,Brock Burke,656271,burkebr01,Chris Stratton,608717,stratch01,Will Smith,519293,smithwi04,José Leclerc,600917,leclejo01,Miguel Castro,612434,castrmi01,Kyle Nelson,669459,nelsoky01,Luis Frías,666818,friaslu01,Ryne Nelson,669194,nelsory01,Andrew Saalfrank,685314,saalfan01,Dane Dunning,641540,dunnida01,Cody Bradford,674003,bradfco01,Brock Burke,656271,burkebr01,Chris Stratton,608717,stratch01,Will Smith,519293,smithwi04,José Leclerc,600917,leclejo01,9.5
