gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Home_P_10_Name,Home_P_10_ID,Home_P_10_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID
719390,2023-02-25,5,12,17,Harold Castro,605612,castrha01,Kris Bryant,592178,bryankr01,Ryan McMahon,641857,mcmahry01,C.J. Cron,543068,croncj01,Elias Díaz,553869,diazel01,Sean Bouchard,656248,bouchse01,Nolan Jones,666134,jonesno01,Alan Trejo,676701,trejoal01,Cole Tucker,657061,tuckeco01,Ketel Marte,606466,marteke01,Josh Rojas,668942,rojasjo01,Lourdes Gurriel Jr.,666971,gurrilo01,Christian Walker,572233,walkech02,Carson Kelly,608348,kellyca02,Deyvison De Los Santos,691277,unknown,Geraldo Perdomo,672695,perdoge01,Dominic Fletcher,666150,fletcdo01,Jorge Barrosa,678489,barrojo01,Ryne Nelson,669194,nelsory01,Noah Davis,663562,davisno01,Eric Yardley,642233,yardler01,Andrew Chafin,605177,chafian01,Jeurys Familia,544727,familje01,Miguel Castro,612434,castrmi01,Kevin Ginkel,656464,ginkeke01,Ryan Hendrix,641682,hendrry01,Mitchell Stumpo,686933,unknown,Andrew Saalfrank,685314,saalfan01,Jake Rice,687095,unknown,Ty Blach,621389,blachty01,Fernando Abad,472551,abadfe01,T.J. Zeuch,643615,zeuchtj01,Blair Calvo,663971,calvobl01,Karl Kauffmann,666154,kauffka01,Matt Koch,571863,kochma01
