game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_8_Name,Away_P_8_ID,Away_P_9_Name,Away_P_9_ID,Away_P_10_Name,Away_P_10_ID,Away_P_10_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2022-03-26,706959,8,14,22,Yairo Muñoz,622168,munozya01,Darick Hall,669742,hallda02,Edgar Cabral,641431,Adam Haseley,656514,haselad01,Nick Maton,665155,matonni01,Nick Duron,663975,duronni01,Yhoswar Garcia,694070,John Andreoli,607430,andrejo03,Ronald Torreyes,591720,torrero01,Victor Reyes,622682,reyesvi01,Willi Castro,650489,castrwi01,Ryan Lavarnway,543432,lavarry01,Chris Rabago,657253,Harold Castro,605612,castrha01,Dustin Garneau,572863,garnedu01,Ryan Kreidler,668952,kreidry01,Trei Cruz,669360,Derek Hill,656537,hillde01,Eflin,621107,eflinza01,Brogdon,641401,brogdco01,Hernandez,674342,Jones,676103,jonesda07,Gatto,656450,"Kelly, M",547184,kellymi03,Singer,666563,Schultz,669697,"Brown, An",669153,Duron,663975,duronni01,Manning,666159,mannima02,"Soto, G",642397,sotogr01,Vest,676684,vestwi01,Fulmer,605242,fulmemi01,Chafin,605177,chafian01,"Barnes, J",606930,barneja01
