game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Away_bullpen_15_Name,Away_bullpen_15_ID,Away_bullpen_15_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
632368,2021-09-23,5,6,11,133,Oakland Athletics,136,Seattle Mariners,27016,27011,J.P. Crawford,641487,crawfjp01,Ty France,664034,francty01,Kyle Seager,572122,seageky01,Mitch Haniger,571745,hanigmi01,Jarred Kelenic,672284,kelenja01,Abraham Toro,647351,toroab01,Jake Fraley,641584,fraleja01,Dylan Moore,664238,mooredy01,Cal Raleigh,663728,raleica01,Josh Harrison,543281,harrijo05,Starling Marte,516782,martest01,Matt Olson,621566,olsonma02,Yan Gomes,543228,gomesya01,Mark Canha,592192,canhama01,Matt Chapman,656305,chapmma01,Chad Pinder,640461,pindech01,Sean Murphy,669221,murphse01,Elvis Andrus,462101,andruel01,Chris Bassitt,605135,bassich01,Yusei Kikuchi,579328,kikucyu01,Domingo Acevedo,642758,acevedo01,Paul Blackburn,621112,blackpa01,Michael Feliz,593140,felizmi01,Cole Irvin,608344,irvinco01,Sean Manaea,640455,manaese01,Frankie Montas,593423,montafr02,Yusmeiro Petit,433589,petityu01,Sergio Romo,489265,romose01,James Kaprielian,621076,kaprija01,Jake Diekman,518617,diekmja01,Deolis Guerra,500610,guerrde01,Andrew Chafin,605177,chafian01,Lou Trivino,642152,trivilo01,Tyler Anderson,542881,anderty01,Matt Andriese,542882,andrima01,Sean Doolittle,448281,doolise01,Chris Flexen,623167,flexech01,Logan Gilbert,669302,gilbelo01,Marco Gonzales,594835,gonzama02,Justus Sheffield,656954,sheffju01,Drew Steckenrider,608716,steckdr01,Erik Swanson,657024,swanser01,Yohan Ramírez,670990,ramiryo01,Anthony Misiewicz,664948,misiean01,Joe Smith,501925,smithjo05,Casey Sadler,594987,sadleca02,Diego Castillo,650895,castidi01,Paul Sewald,623149,sewalpa01,James Kaprielian,621076,kaprija01,Jake Diekman,518617,diekmja01,Deolis Guerra,500610,guerrde01,Andrew Chafin,605177,chafian01,Lou Trivino,642152,trivilo01,Yohan Ramírez,670990,ramiryo01,Anthony Misiewicz,664948,misiean01,Joe Smith,501925,smithjo05,Casey Sadler,594987,sadleca02,Diego Castillo,650895,castidi01,Paul Sewald,623149,sewalpa01,8.5
