game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID
745872,2024-08-11,3,5,8,142,Minnesota Twins,114,Cleveland Guardians,27005,27014,Steven Kwan,680757,kwanst01,Will Brennan,686823,brennwi02,José Ramírez,608070,ramirjo01,Josh Naylor,647304,naylojo01,David Fry,681807,fryda01,Andrés Giménez,665926,gimenan01,Daniel Schneemann,682177,schneda04,Bo Naylor,666310,naylobo01,Brayan Rocchio,677587,rocchbr01,Willi Castro,650489,castrwi01,Trevor Larnach,663616,larnatr01,Royce Lewis,668904,lewisro02,Matt Wallner,670242,wallnma01,Byron Buxton,621439,buxtoby01,Jose Miranda,669304,miranjo01,Max Kepler,596146,keplema01,Kyle Farmer,571657,farmeky01,Christian Vázquez,543877,vazquch01,David Festa,701581,festada01,Tanner Bibee,676440,bibeeta01,Scott Blewett,656240,blewesc01,Jhoan Duran,661395,duranjh01,Griffin Jax,643377,jaxgr01,Pablo López,641154,lopezpa01,Bailey Ober,641927,oberba01,Trevor Richards,670950,richatr01,Josh Winder,680739,windejo01,Simeon Woods Richardson,680573,woodssi01,Jorge Alcala,660896,alcaljo01,Caleb Thielbar,573204,thielca01,Cole Sands,663485,sandsco01,Randy Dobnak,677976,dobnara01,Pedro Avila,658648,avilape01,Scott Barlow,605130,barlosc01,Alex Cobb,502171,cobbal01,Tim Herrin,682120,herriti01,Ben Lively,594902,livelbe01,Eli Morgan,669212,morgael01,Peter Strzelecki,657265,strzepe01,Gavin Williams,668909,williga01,Cade Smith,671922,smithca06,Hunter Gaddis,683769,gaddihu01,Nick Sandlin,680704,sandlni01,Emmanuel Clase,661403,claseem01,Jorge Alcala,660896,alcaljo01,Caleb Thielbar,573204,thielca01,Cole Sands,663485,sandsco01,Randy Dobnak,677976,dobnara01,Cade Smith,671922,smithca06,Hunter Gaddis,683769,gaddihu01,Nick Sandlin,680704,sandlni01,Emmanuel Clase,661403,claseem01
