game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
632291,2021-09-30,8,3,11,119,Los Angeles Dodgers,135,San Diego Padres,27015,26996,Fernando Tatis Jr.,665487,tatisfe02,Adam Frazier,624428,fraziad01,Manny Machado,592518,machama01,Wil Myers,571976,myerswi01,Eric Hosmer,543333,hosmeer01,Ha-Seong Kim,673490,kimha01,Jake Marisnick,545350,marisja01,Webster Rivas,593590,rivaswe01,Vince Velasquez,592826,velasvi01,Mookie Betts,605141,bettsmo01,Corey Seager,608369,seageco01,Trea Turner,607208,turnetr01,Max Muncy,571970,muncyma01,Will Smith,669257,smithwi05,Justin Turner,457759,turneju01,AJ Pollock,572041,polloaj01,Cody Bellinger,641355,bellico01,Tony Gonsolin,664062,gonsoto01,Tony Gonsolin,664062,gonsoto01,Vince Velasquez,592826,velasvi01,Phil Bickford,641360,bickfph01,Justin Bruihl,677865,bruihju01,Walker Buehler,621111,buehlwa01,Kenley Jansen,445276,janseke01,Clayton Kershaw,477132,kershcl01,David Price,456034,priceda01,Max Scherzer,453286,scherma01,Julio Urías,628711,uriasju01,Alex Vesia,681911,vesiaal01,Brusdar Graterol,660813,gratebr01,Corey Knebel,608349,knebeco01,Joe Kelly,523260,kellyjo05,Evan Phillips,623465,phillev01,Nabil Crismatt,622503,crismna01,Ross Detwiler,446321,detwiro01,Javy Guerra,642770,guerrja02,Daniel Hudson,543339,hudsoda01,Pierce Johnson,572955,johnspi01,Reiss Knehr,663753,knehrre01,Dinelson Lamet,659275,lametdi01,Mark Melancon,453343,melanma01,Joe Musgrove,605397,musgrjo01,Emilio Pagán,641941,paganem01,Craig Stammen,489334,stammcr01,Tim Hill,657612,hillti01,Shaun Anderson,641312,andersh01,Austin Adams,613534,adamsau02,Brusdar Graterol,660813,gratebr01,Corey Knebel,608349,knebeco01,Joe Kelly,523260,kellyjo05,Evan Phillips,623465,phillev01,Tim Hill,657612,hillti01,Shaun Anderson,641312,andersh01,Austin Adams,613534,adamsau02,9.0
