game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID
2021-03-17,642130,2,8,10,Luis Campusano,669134,campulu01,Eguy Rosario,666703,rosareg01,Jorge Mateo,622761,mateojo01,Brian O'Grady,657434,ogradbr01,Tucupita Marcano,672779,marcatu01,Parker Markel,571917,markepa01,Patrick Kivlehan,623182,kivlepa01,Pedro Florimón,465753,floripe01,Webster Rivas,593590,rivaswe01,Abiatal Avelino,623214,aveliab01,Christopher Morel,666624,morelch01,Patrick Wisdom,621550,wisdopa01,Michael Hermosillo,641684,hermomi01,Andy Weber,681581,Nick Martini,605361,martini02,Jose Lobaton,446653,lobatjo01,Joe Biagini,607352,biagijo01,Rafael Ortega,542364,ortegra01,Paddack,663978,paddach01,Altavilla,656186,altavda01,Stammen,489334,stammcr01,Kela,605309,kelake01,"Thompson, M",666168,thompma02,"Williams, T",592865,willita01,Markel,571917,markepa01,Hendricks,543294,hendrky01,Gámez,670328,Chafin,605177,chafian01,Kimbrel,518886,kimbrcr01,Winkler,595465,winklda01,"Holder, J",656547,holdejo02,Biagini,607352,biagijo01
