game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
718198,2023-05-13,5,6,11,146,Miami Marlins,113,Cincinnati Reds,27022,27000,Jonathan India,663697,indiajo01,Jake Fraley,641584,fraleja01,Spencer Steer,668715,steersp01,Tyler Stephenson,663886,stephty01,Henry Ramos,592656,ramoshe01,Stuart Fairchild,656413,faircst01,Kevin Newman,621028,newmake01,Jose Barrero,676480,garcijo02,Curt Casali,592200,casalcu01,Jazz Chisholm Jr.,665862,chishja01,Jorge Soler,624585,solerjo01,Luis Arraez,650333,arraelu01,Bryan De La Cruz,650559,delacbr01,Jesús Sánchez,660821,sanchje02,Jean Segura,516416,segurje01,Yuli Gurriel,493329,gourryu01,Jacob Stallings,607732,stallja01,Joey Wendle,621563,wendljo01,Sandy Alcantara,645261,alcansa01,Derek Law,571882,lawde01,Huascar Brazoban,623211,brazohu01,Edward Cabrera,665795,cabreed02,Dylan Floro,571670,florody01,Braxton Garrett,666129,garrebr01,Bryan Hoeing,663773,hoeinbr01,Jesús Luzardo,666200,luzarje01,Euri Montero,693759,unknown,Steven Okert,595345,okertst01,Eury Pérez,691587,perezeu02,Tanner Scott,656945,scottta01,Matt Barnes,598264,barnema01,Andrew Nardi,677053,nardian01,Graham Ashcraft,668933,ashcrgr01,Hunter Greene,668881,greenhu01,Ben Lively,594902,livelbe01,Nick Lodolo,666157,lodolni01,Luke Weaver,596133,weavelu01,Alex Young,622065,youngal01,Levi Stoudt,686651,stoudle01,Buck Farmer,571656,farmebu01,Lucas Sims,608371,simslu01,Ian Gibaut,664139,gibauia01,Casey Legumina,668984,legumca01,Alexis Díaz,664747,diazal03,Matt Barnes,598264,barnema01,Andrew Nardi,677053,nardian01,Levi Stoudt,686651,stoudle01,Buck Farmer,571656,farmebu01,Lucas Sims,608371,simslu01,Ian Gibaut,664139,gibauia01,Casey Legumina,668984,legumca01,Alexis Díaz,664747,diazal03,7.5
