game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
661978,2022-05-24,4,0,4,139,Tampa Bay Rays,146,Miami Marlins,27003,27022,Garrett Cooper,643265,coopega03,Jesús Aguilar,542583,aguilje01,Jorge Soler,624585,solerjo01,Avisaíl García,541645,garciav01,Brian Anderson,605119,anderbr06,Jacob Stallings,607732,stallja01,Jesús Sánchez,660821,sanchje02,Erik González,570481,gonzaer01,Joe Dunand,656388,dunanjo01,Kevin Kiermaier,595281,kiermke01,Wander Franco,677551,francwa01,Randy Arozarena,668227,arozara01,Ji Man Choi,596847,choiji01,Harold Ramírez,623912,ramirha02,Brett Phillips,621433,phillbr02,Isaac Paredes,670623,paredis01,Taylor Walls,670764,wallsta01,Mike Zunino,572287,zuninmi01,Shane McClanahan,663556,mcclash01,Pablo López,641154,lopezpa01,Jason Adam,592094,adamja01,Jalen Beeks,656222,beeksja02,J.P. Feyereisen,656420,feyerjo01,Ralph Garza Jr.,621248,garzara01,Corey Kluber,446372,klubeco01,Colin Poche,621363,pocheco01,Brooks Raley,548384,raleybr01,Drew Rasmussen,656876,rasmudr01,Jeffrey Springs,605488,sprinje01,Matt Wisler,605538,wislema01,Ryan Yarbrough,642232,yarbrry01,Dusten Knight,643400,knighdu01,Ryan Thompson,657044,thompry02,Sandy Alcantara,645261,alcansa01,Dylan Floro,571670,florody01,Louis Head,545343,headlo01,Elieser Hernández,622694,hernael01,Tommy Nance,667297,nanceto01,Steven Okert,595345,okertst01,Cody Poteet,547001,poteeco01,Trevor Rogers,669432,rogertr01,Tanner Scott,656945,scottta01,Cole Sulser,642121,sulseco01,Anthony Bass,542914,bassan01,Dusten Knight,643400,knighdu01,Ryan Thompson,657044,thompry02,Anthony Bass,542914,bassan01,6.5
