game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
717145,2023-08-03,3,5,8,138,St. Louis Cardinals,142,Minnesota Twins,27019,27005,Carlos Correa,621043,correca01,Kyle Farmer,571657,farmeky01,Donovan Solano,456781,solando01,Jorge Polanco,593871,polanjo01,Edouard Julien,666397,julieed01,Ryan Jeffers,680777,jeffery01,Willi Castro,650489,castrwi01,Michael A. Taylor,572191,taylomi02,Matt Wallner,670242,wallnma01,Lars Nootbaar,663457,nootbla01,Paul Goldschmidt,502671,goldspa01,Jordan Walker,691023,walkejo02,Alec Burleson,676475,burleal01,Tommy Edman,669242,edmanto01,Dylan Carlson,666185,carlsdy01,Andrew Knizner,668800,kniznan01,Taylor Motter,600301,motteta01,José Fermín,665877,fermijo01,Matthew Liberatore,669461,liberma01,Sonny Gray,543243,grayso01,Giovanny Gallegos,606149,gallegi01,Dakota Hudson,641712,hudsoda02,John King,667463,kingjo01,Steven Matz,571927,matzst01,Andre Pallante,669467,pallaan01,JoJo Romero,668941,romerjo01,Andrew Suárez,605498,suarean01,Adam Wainwright,425794,wainwad01,Drew VerHagen,572403,verhadr01,Zack Thompson,668868,thompza02,James Naile,664942,naileja01,Jordan Balazovic,666364,balazjo02,Dylan Floro,571670,florody01,Dallas Keuchel,572971,keuchda01,Pablo López,641154,lopezpa01,Kenta Maeda,628317,maedake01,Jovani Moran,663558,moranjo01,Bailey Ober,641927,oberba01,Emilio Pagán,641941,paganem01,Caleb Thielbar,573204,thielca01,Josh Winder,680739,windejo01,Griffin Jax,643377,jaxgr01,Jhoan Duran,661395,duranjh01,Drew VerHagen,572403,verhadr01,Zack Thompson,668868,thompza02,James Naile,664942,naileja01,Griffin Jax,643377,jaxgr01,Jhoan Duran,661395,duranjh01,8.5
