game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
718006,2023-05-27,3,2,5,147,New York Yankees,135,San Diego Padres,27001,26996,Rougned Odor,596059,odorro01,Fernando Tatis Jr.,665487,tatisfe02,Juan Soto,665742,sotoju01,Jake Cronenworth,630105,croneja01,Brandon Dixon,641525,dixonbr01,Nelson Cruz,443558,cruzne02,Trent Grisham,663757,grishtr01,Ha-Seong Kim,673490,kimha01,Brett Sullivan,664954,sullibr01,Gleyber Torres,650402,torregl01,Aaron Judge,592450,judgeaa01,Anthony Rizzo,519203,rizzoan01,DJ LeMahieu,518934,lemahdj01,Harrison Bader,664056,baderha01,Isiah Kiner-Falefa,643396,kineris01,Oswaldo Cabrera,665828,cabreos01,Kyle Higashioka,543309,higasky01,Anthony Volpe,683011,volpean01,Luis Severino,622663,severlu01,Michael Wacha,608379,wachami01,Albert Abreu,656061,abreual01,Gerrit Cole,543037,colege01,Jimmy Cordero,622772,cordeji01,Nestor Cortes,641482,cortene01,Matt Krook,640454,krookma01,Ron Marinaccio,676760,marinro01,Clarke Schmidt,657376,schmicl01,Ryan Weber,543901,weberry01,Michael King,650633,kingmi01,Wandy Peralta,593974,peralwa01,Clay Holmes,605280,holmecl01,Drew Carlton,656290,carltdr01,Tom Cosgrove,676680,cosgrto01,Josh Hader,623352,haderjo01,Tim Hill,657612,hillti01,Brent Honeywell,641703,honeybr01,Joe Musgrove,605397,musgrjo01,Blake Snell,605483,snellbl01,Domingo Tapia,593619,tapiado01,Ryan Weathers,677960,weathry01,Steven Wilson,621051,wilsost02,Nick Martinez,607259,martini01,Michael King,650633,kingmi01,Wandy Peralta,593974,peralwa01,Clay Holmes,605280,holmecl01,Nick Martinez,607259,martini01,8.5
