game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2023-09-30,716372,6,15,21,Elly De La Cruz,682829,delacel01,Jonathan India,663697,indiajo01,Noelvi Marte,682622,marteno01,TJ Friedl,670770,friedtj01,Joey Votto,458015,vottojo01,Spencer Steer,668715,steersp01,Tyler Stephenson,663886,stephty01,Christian Encarnacion-Strand,687952,encarch01,Nick Martini,605361,martini02,Jordan Walker,691023,walkejo02,Lars Nootbaar,663457,nootbla01,José Fermín,665877,fermijo01,Richie Palacios,680700,palacri01,Luken Baker,663609,bakerlu01,Tommy Edman,669242,edmanto01,Juan Yepez,660766,yepezju01,Masyn Winn,691026,winnma01,Iván Herrera,671056,herreiv01,Phillips,683175,phillco01,"Cruz, F",518585,cruzfe01,"Farmer, B",571656,farmebu01,Lively,594902,livelbe01,Moll,594580,mollsa01,Sims,608371,simslu01,Gibaut,664139,gibauia01,"Díaz, A",664747,diazal03,"Young, Al",622065,youngal01,Rom,680723,romdr01,Pallante,669467,pallaan01,VerHagen,572403,verhadr01,Liberatore,669461,liberma01,King,667463,kingjo01,"Lawrence, C",596271,lawreca01
