game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Home_bullpen_15_Name,Home_bullpen_15_ID,Home_bullpen_15_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
662742,2022-04-21,0,1,1,118,Kansas City Royals,142,Minnesota Twins,27006,27005,Byron Buxton,621439,buxtoby01,Carlos Correa,621043,correca01,Luis Arraez,650333,arraelu01,Gio Urshela,570482,urshegi01,Max Kepler,596146,keplema01,Miguel Sanó,593934,sanomi01,Kyle Garlick,664247,garliky01,Ryan Jeffers,680777,jeffery01,Nick Gordon,624503,gordoni01,Nicky Lopez,670032,lopezni01,Whit Merrifield,593160,merriwh01,Andrew Benintendi,643217,beninan01,Salvador Perez,521692,perezsa02,Carlos Santana,467793,santaca01,Hunter Dozier,641531,doziehu01,Bobby Witt Jr.,677951,wittbo02,Adalberto Mondesi,609275,mondera02,Michael A. Taylor,572191,taylomi02,Zack Greinke,425844,greinza01,Joe Ryan,657746,ryanjo04,Scott Barlow,605130,barlosc01,Ronald Bolaños,671790,bolanro01,Jake Brentz,641394,brentja01,Kris Bubic,663460,bubickr01,Amir Garrett,607237,garream01,Carlos Hernández,672578,hernaca04,Brad Keller,641745,kellebr01,Daniel Lynch IV,663738,lynchda02,Joel Payamps,606303,payamjo01,Brady Singer,663903,singebr01,Collin Snider,676092,snideco01,Josh Staumont,622251,staumjo01,Gabe Speier,642100,speiega01,Taylor Clarke,664199,clarkta01,Dylan Coleman,669395,colemdy01,Chris Archer,502042,archech01,Dylan Bundy,605164,bundydy01,Danny Coulombe,543056,couloda01,Tyler Duffey,608648,duffety01,Griffin Jax,643377,jaxgr01,Bailey Ober,641927,oberba01,Chris Paddack,663978,paddach01,Cody Stashak,664054,stashco01,Caleb Thielbar,573204,thielca01,Josh Winder,680739,windejo01,Jhoan Duran,661395,duranjh01,Joe Smith,501925,smithjo05,Emilio Pagán,641941,paganem01,Gabe Speier,642100,speiega01,Taylor Clarke,664199,clarkta01,Dylan Coleman,669395,colemdy01,Jhoan Duran,661395,duranjh01,Joe Smith,501925,smithjo05,Emilio Pagán,641941,paganem01,8.0
