game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
633499,2021-06-27,7,5,12,145,Chicago White Sox,136,Seattle Mariners,27018,27011,J.P. Crawford,641487,crawfjp01,Mitch Haniger,571745,hanigmi01,Kyle Seager,572122,seageky01,Ty France,664034,francty01,Jake Bauers,641343,bauerja01,Dylan Moore,664238,mooredy01,Jake Fraley,641584,fraleja01,Tom Murphy,608596,murphto04,Taylor Trammell,666211,trammta01,Tim Anderson,641313,anderti01,Brian Goodwin,571718,goodwbr01,Yoán Moncada,660162,moncayo01,Yasmani Grandal,518735,grandya01,Yermín Mercedes,606213,merceye01,Zack Collins,641470,colliza01,Andrew Vaughn,683734,vaughan01,Leury García,544725,garcile02,Luis González,670768,gonzalu03,Ryan Burr,621114,burrry01,Robert Dugger,667498,duggero01,Zack Burdi,641420,burdiza01,Dylan Cease,656302,ceasedy01,Matt Foster,641582,fostema01,Lucas Giolito,608337,giolilu01,Dallas Keuchel,572971,keuchda01,Lance Lynn,458681,lynnla01,Carlos Rodón,607074,rodonca01,José Ruiz,614179,ruizjo01,Garrett Crochet,676979,crochga01,Evan Marshall,605359,marshev01,Codi Heuer,676051,heuerco01,Aaron Bummer,607481,bummeaa01,Jimmy Lambert,669424,lambeji01,Liam Hendriks,521230,hendrli01,JT Chargois,608638,chargjt01,Chris Flexen,623167,flexech01,Logan Gilbert,669302,gilbelo01,Kendall Graveman,608665,graveke01,Yusei Kikuchi,579328,kikucyu01,Anthony Misiewicz,664948,misiean01,Héctor Santiago,502327,santihe01,Paul Sewald,623149,sewalpa01,Justus Sheffield,656954,sheffju01,Drew Steckenrider,608716,steckdr01,Will Vest,676684,vestwi01,Rafael Montero,606160,montera01,Keynan Middleton,641871,middlke01,Yohan Ramírez,670990,ramiryo01,Garrett Crochet,676979,crochga01,Evan Marshall,605359,marshev01,Codi Heuer,676051,heuerco01,Aaron Bummer,607481,bummeaa01,Jimmy Lambert,669424,lambeji01,Liam Hendriks,521230,hendrli01,Will Vest,676684,vestwi01,Rafael Montero,606160,montera01,Keynan Middleton,641871,middlke01,Yohan Ramírez,670990,ramiryo01,7.0
