game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2023-03-01,719320,3,4,7,Eddy Alvarez,657193,alvared01,Blake Perkins,663368,perkibl01,Joey Wiemer,686894,wiemejo01,Tyler Black,672012,blackty01,Alex Jackson,656577,jacksal02,Jon Singleton,572138,singljo02,Monte Harrison,656509,harrimo01,Skye Bolt,621450,boltsk01,Andruw Monasterio,655316,monasan01,Brett Phillips,621433,phillbr02,Luis Barrera,642456,barrelu01,Jeremiah Jackson,669236,Michael Stefanic,683021,stefami01,Taylor Jones,622100,jonesta01,Jordyn Adams,677941,adamsjo03,Andrew Velazquez,623205,velazan01,Anthony Mulrine,688226,Bryce Teodosio,669326,Erceg,668674,erceglu01,Meeker,703231,"Williams, D",642207,willide03,Guerra,642770,guerrja02,Pannone,623381,pannoth01,Varland,681402,varlagu01,Vieira,600986,vieirth01,Mejía,650496,mejiaje02,Small,663629,smallet01,Silseth,681217,silsech01,Torres,701539,Loup,571901,loupaa01,Tepera,572193,teperry01,Moore,519043,moorema02,Quijada,650671,quijajo01,Wantz,681806,wantzan01,"Reyes, Ger",622103,reyesge01
