game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
632234,2021-10-03,5,7,12,120,Washington Nationals,111,Boston Red Sox,27017,27021,Enrique Hernández,571771,hernaen02,Kyle Schwarber,656941,schwaky01,Xander Bogaerts,593428,bogaexa01,Rafael Devers,646240,deverra01,J.D. Martinez,502110,martijd02,Alex Verdugo,657077,verdual01,Hunter Renfroe,592669,renfrhu01,Christian Vázquez,543877,vazquch01,Chris Sale,519242,salech01,Lane Thomas,657041,thomala02,Alcides Escobar,444876,escobal02,Juan Soto,665742,sotoju01,Josh Bell,605137,belljo02,Ryan Zimmerman,475582,zimmery01,Jordy Mercer,474568,mercejo03,Alex Avila,488671,avilaal01,Carter Kieboom,666198,kieboca01,Joan Adon,672851,adonjo01,Joan Adon,672851,adonjo01,Chris Sale,519242,salech01,Alberto Baldonado,593604,baldoal01,Patrick Corbin,571578,corbipa01,Paolo Espino,502179,espinpa01,Josiah Gray,680686,grayjo03,Ryne Harper,607560,harpery01,Sean Nolin,543594,nolinse01,Tanner Rainey,663432,raineta01,Mason Thompson,666168,thompma02,Austin Voth,608723,vothau01,Patrick Murphy,641907,murphpa02,Erick Fedde,607200,feddeer01,Andrés Machado,600921,machaan02,Kyle Finnegan,640448,finneky01,Jhon Romero,664584,romerjh01,Matt Barnes,598264,barnema01,Ryan Brasier,518489,brasiry01,Austin Davis,656354,davisau01,Nathan Eovaldi,543135,eovalna01,Darwinzon Hernández,650382,hernada02,Tanner Houck,656557,houckta01,Adam Ottavino,493603,ottavad01,Hansel Robles,570663,robleha01,Hirokazu Sawamura,617228,sawamhi01,Garrett Richards,572070,richaga01,Martín Pérez,527048,perezma02,Garrett Whitlock,676477,whitlga01,Eduardo Rodriguez,593958,rodried05,Nick Pivetta,601713,pivetni01,Patrick Murphy,641907,murphpa02,Erick Fedde,607200,feddeer01,Andrés Machado,600921,machaan02,Kyle Finnegan,640448,finneky01,Jhon Romero,664584,romerjh01,Hirokazu Sawamura,617228,sawamhi01,Garrett Richards,572070,richaga01,Martín Pérez,527048,perezma02,Garrett Whitlock,676477,whitlga01,Eduardo Rodriguez,593958,rodried05,Nick Pivetta,601713,pivetni01,9.5
