game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_6_Name,Home_P_6_ID,Home_P_7_Name,Home_P_7_ID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2023-02-26,719358,6,7,13,Noelvi Marte,682622,marteno01,Matt McLain,680574,mclaima01,Michael Siani,672279,sianimi01,Christian Encarnacion-Strand,687952,encarch01,Allan Cerda,678323,Daniel Vellojin,678962,Chuckie Robinson,642020,robinch04,Henry Ramos,592656,ramoshe01,Jason Vosler,613564,vosleja01,Armando Alvarez,669137,Patrick Bailey,672275,bailepa01,Wade Meckler,685133,mecklwa01,Andy Thomas,673990,Ford Proctor,665154,proctfo01,Will Wilson,669717,Carter Williams,688832,Carter Aldrete,666177,Luis Matos,682641,matoslu02,Weaver,596133,weavelu01,Stoudt,686651,stoudle01,"Díaz, A",664747,diazal03,Gibaut,664139,gibauia01,Kuhnel,669270,kuhnejo01,Guerrero,594027,guerrta01,Bracho,611093,brachsi01,Busenitz,641427,busenal01,Lively,594902,livelbe01,Manaea,640455,manaese01,Doval,666808,dovalca01,Hjelle,663546,hjellse01,Szapucki,663378,szaputh01,"Wright, C",686819,McClure,656701,"Burgos, R",670103,"Guzmán, J",660422,guzmajo04
