game_date,gamepk,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID
2021-08-24,632802,8,8,Donovan Solano,456781,solando01,Tyler Chatwood,543022,chatwty01,Wilmer Flores,527038,florewi01,Tommy La Stella,600303,lasteto01,LaMonte Wade Jr.,664774,wadela01,Mike Yastrzemski,573262,yastrmi01,Curt Casali,592200,casalcu01,Austin Slater,596103,slateau01,Brandon Belt,474832,beltbr01,Michael Conforto,624424,confomi01,Jeff McNeil,643446,mcneije01,Javier Báez,595879,baezja01,Heath Hembree,592390,hembrhe01,Pete Alonso,624413,alonspe01,Francisco Lindor,596019,lindofr01,Brandon Nimmo,607043,nimmobr01,Patrick Mazeika,664850,mazeipa01,J.D. Davis,605204,davisjd01,Long,669674,longsa01,"Jackson, J",543351,jacksja01,Alvarez,501625,alvarjo02,Chatwood,543022,chatwty01,Megill,656731,megilty01,Williams,592866,willitr01,Castro,612434,castrmi01,Hembree,592390,hembrhe01
