game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
632849,2021-08-18,8,4,12,139,Tampa Bay Rays,110,Baltimore Orioles,27003,27008,Cedric Mullins,656775,mullice01,Ramón Urías,602104,uriasra01,Ryan Mountcastle,663624,mountry01,Austin Hays,669720,haysau01,Pedro Severino,600474,severpe01,Jorge Mateo,622761,mateojo01,Maikel Franco,596748,francma02,Austin Wynns,642851,wynnsau01,Richie Martin,621006,martiri01,Brandon Lowe,664040,lowebr01,Wander Franco,677551,francwa01,Nelson Cruz,443558,cruzne02,Austin Meadows,640457,meadoau01,Randy Arozarena,668227,arozara01,Ji Man Choi,596847,choiji01,Joey Wendle,621563,wendljo01,Francisco Mejía,642336,mejiafr01,Kevin Kiermaier,595281,kiermke01,Louis Head,545343,headlo01,Spenser Watkins,657093,watkisp01,JT Chargois,608638,chargjt01,Adam Conley,543045,conlead01,Josh Fleming,676596,flemijo01,Shane McClanahan,663556,mcclash01,Collin McHugh,543521,mchugco01,Luis Patiño,672715,patinlu01,Drew Rasmussen,656876,rasmudr01,Michael Wacha,608379,wachami01,Ryan Yarbrough,642232,yarbrry01,Andrew Kittredge,552640,kittran01,Shawn Armstrong,542888,armstsh01,Fernando Abad,472551,abadfe01,Keegan Akin,669211,akinke01,Marcos Diplán,650959,diplama01,Matt Harvey,518774,harvema01,Jorge López,605347,lopezjo02,John Means,607644,meansjo01,Cole Sulser,642121,sulseco01,Konner Wade,592831,wadeko01,Tyler Wells,669330,wellsty01,Tanner Scott,656945,scottta01,Paul Fry,643316,frypa01,Dillon Tate,622253,tatedi01,César Valdez,491624,valdece01,Ryan Yarbrough,642232,yarbrry01,Andrew Kittredge,552640,kittran01,Shawn Armstrong,542888,armstsh01,Tanner Scott,656945,scottta01,Paul Fry,643316,frypa01,Dillon Tate,622253,tatedi01,César Valdez,491624,valdece01,9.0
