game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Home_P_10_Name,Home_P_10_ID,Home_P_10_bbrefID,Home_P_11_Name,Home_P_11_ID,Home_P_11_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,over_under_runline
748257,2024-02-24,13,14,27,141,Toronto Blue Jays,143,Philadelphia Phillies,27010,26995,Whit Merrifield,593160,merriwh01,Johan Rojas,679032,rojasjo03,Edmundo Sosa,624641,sosaed01,Kody Clemens,665019,clemeko01,Weston Wilson,642215,wilsowe01,David Dahl,621311,dahlda01,Scott Kingery,664068,kingesc01,Rodolfo Castro,666801,castrro01,Santiago Espinal,669289,espinsa01,Bo Bichette,666182,bichebo01,Justin Turner,457759,turneju01,Danny Jansen,643376,janseda01,Daulton Varsho,662139,varshda01,Isiah Kiner-Falefa,643396,kineris01,Spencer Horwitz,687462,horwisp01,Nathan Lukes,664770,lukesna01,Chad Dallas,689149,unknown,Kolby Allard,663465,allarko01,Nate Pearson,663878,pearsna01,Abdiel Mendoza,665959,unknown,Zach Pop,647315,popza01,Brendon Little,663893,littlbr02,Yosver Zulueta,691172,unknown,Grayson Thurman,806362,unknown,Paolo Espino,502179,espinpa01,Mason Fluharty,689254,unknown,Brandon Eisert,685126,unknown,T.J. Brock,697813,unknown,Nick Nelson,656793,nelsoni01,Dylan Covey,592229,coveydy01,Michael Mercado,675650,unknown,Carlos A Francisco,687956,unknown,Andrew Bellatti,571479,bellaan01,José Ruiz,614179,ruizjo01,Tyler McKay,681473,unknown,unknown
