game_date,gamepk,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter9_Name,Away_Batter9_ID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_9_Name,Home_P_9_ID,Home_P_10_Name,Home_P_10_ID
2024-02-24,748252,4,4,Conner Capel,668843,capelco01,Erik González,570481,gonzaer01,P.J. Higgins,664731,higgipj01,Edwin Arroyo,695490,Jacob Hurtubise,674441,hurtuja01,Daniel Vellojin,678962,Bubba Thompson,669352,thompbu01,Michael Trautwein,681114,Tyler Callihan,682997,Dom Nuñez,624513,nunezdo01,Bryan Lavastida,681526,lavasbr01,Angel Martínez,682657,Micah Pries,687588,Jhonkensy Noel,678877,Johnathan Rodriguez,671286,rodrijo10,Petey Halpin,690984,José Tena,677588,tenajo01,Juan Brito,682877,Spiers,686730,spierca01,"Cruz, F",518585,cruzfe01,"Farmer, B",571656,farmebu01,Bruihl,677865,bruihju01,Kriske,621139,kriskbr01,"Kennedy, B",664028,kennebr02,Busenitz,641427,busenal01,Carrasco,471911,carraca01,Gaddis,683769,gaddihu01,Herrin,682120,herriti01,Oller,670124,ollerad01,Labaut,665178,Banda,607455,bandaan01,"Smith, C",671922,smithca06,Hickman,668971,Enright,663671,Benton,668998
