game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
717385,2023-07-16,2,1,3,121,New York Mets,119,Los Angeles Dodgers,27014,27015,Mookie Betts,605141,bettsmo01,Freddie Freeman,518692,freemfr01,Max Muncy,571970,muncyma01,J.D. Martinez,502110,martijd02,David Peralta,444482,peralda01,Jason Heyward,518792,heywaja01,James Outman,681546,outmaja01,Miguel Rojas,500743,rojasmi02,Austin Barnes,605131,barneau01,Brandon Nimmo,607043,nimmobr01,Francisco Lindor,596019,lindofr01,Jeff McNeil,643446,mcneije01,Pete Alonso,624413,alonspe01,Daniel Vogelbach,596129,vogelda01,Starling Marte,516782,martest01,Brett Baty,683146,batybr01,Mark Canha,592192,canhama01,Omar Narváez,553882,narvaom01,Max Scherzer,453286,scherma01,Bobby Miller,676272,millebo06,Carlos Carrasco,471911,carraca01,Grant Hartwig,701643,hartwgr01,Dominic Leone,608678,leonedo01,Adam Ottavino,493603,ottavad01,David Peterson,656849,peterda01,Jose Quintana,500779,quintjo01,Kodai Senga,673540,sengako01,Drew Smith,622098,smithdr01,Justin Verlander,434378,verlaju01,Trevor Gott,641627,gotttr01,Brooks Raley,548384,raleybr01,David Robertson,502085,roberda08,Yency Almonte,622075,almonye01,Caleb Ferguson,657571,ferguca01,Tony Gonsolin,664062,gonsoto01,Michael Grove,675627,grovemi01,Emmet Sheehan,686218,sheehem01,Julio Urías,628711,uriasju01,Brusdar Graterol,660813,gratebr01,Ryan Brasier,518489,brasiry01,Phil Bickford,641360,bickfph01,Alex Vesia,681911,vesiaal01,Evan Phillips,623465,phillev01,Nick Robertson,687798,roberni01,Trevor Gott,641627,gotttr01,Brooks Raley,548384,raleybr01,David Robertson,502085,roberda08,Brusdar Graterol,660813,gratebr01,Ryan Brasier,518489,brasiry01,Phil Bickford,641360,bickfph01,Alex Vesia,681911,vesiaal01,Evan Phillips,623465,phillev01,Nick Robertson,687798,roberni01,8.5
