game_date,gamepk,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2021-08-10,632984,5,5,Will Smith,669257,smithwi05,Chris Taylor,621035,tayloch03,Max Muncy,571970,muncyma01,Corey Seager,608369,seageco01,Billy McKinney,641856,mckinbi01,Conner Greene,641632,greenco01,Matt Beaty,607461,beatyma01,Cody Bellinger,641355,bellico01,Trea Turner,607208,turnetr01,Jean Segura,516416,segurje01,Bryce Harper,547180,harpebr03,J.T. Realmuto,592663,realmjt01,Brad Miller,543543,millebr02,Odúbel Herrera,546318,herreod01,Mauricio Llovera,661440,llovema01,Ronald Torreyes,591720,torrero01,Travis Jankowski,608671,jankotr01,Didi Gregorius,544369,gregodi01,Scherzer,453286,scherma01,Vesia,681911,vesiaal01,Knebel,608349,knebeco01,Bruihl,677865,bruihju01,Graterol,660813,gratebr01,Treinen,595014,treinbl01,Greene,641632,greenco01,"Nola, Aa",605400,nolaaa01,Hammer,670456,hammejd01,Moore,519043,moorema02,"De Los Santos, E",660853,delosen01,Jones,676103,jonesda07,Llovera,661440,llovema01
