game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
662223,2022-06-08,13,2,15,135,San Diego Padres,121,New York Mets,26996,27014,Brandon Nimmo,607043,nimmobr01,Mark Canha,592192,canhama01,Francisco Lindor,596019,lindofr01,J.D. Davis,605204,davisjd01,Eduardo Escobar,500871,escobed01,Jeff McNeil,643446,mcneije01,Luis Guillorme,641645,guilllu01,Tomás Nido,621512,nidoto01,Nick Plummer,663911,plummni01,Jurickson Profar,595777,profaju01,Jake Cronenworth,630105,croneja01,Manny Machado,592518,machama01,Luke Voit,572228,voitlu01,Nomar Mazara,608577,mazarno01,Jorge Alfaro,595751,alfarjo01,Trent Grisham,663757,grishtr01,Ha-Seong Kim,673490,kimha01,Sergio Alcántara,642727,alcanse01,Sean Manaea,640455,manaese01,Chris Bassitt,605135,bassich01,Mike Clevinger,605182,clevimi01,Yu Darvish,506433,darviyu01,Luis García,472610,garcilu03,MacKenzie Gore,669022,gorema01,Tim Hill,657612,hillti01,Nick Martinez,607259,martini01,Adrian Morejon,670970,morejad01,Joe Musgrove,605397,musgrjo01,Taylor Rogers,573124,rogerta01,Blake Snell,605483,snellbl01,Craig Stammen,489334,stammcr01,Steven Wilson,621051,wilsost02,Nabil Crismatt,622503,crismna01,Carlos Carrasco,471911,carraca01,Edwin Díaz,621242,diazed04,David Peterson,656849,peterda01,Chasen Shreve,592741,shrevch01,Drew Smith,622098,smithdr01,Taijuan Walker,592836,walketa01,Trevor Williams,592866,willitr01,Stephen Nogosek,668665,nogosst01,Adam Ottavino,493603,ottavad01,Joely Rodríguez,570257,rodrijo06,Seth Lugo,607625,lugose01,Nabil Crismatt,622503,crismna01,Stephen Nogosek,668665,nogosst01,Adam Ottavino,493603,ottavad01,Joely Rodríguez,570257,rodrijo06,Seth Lugo,607625,lugose01,7.0
