game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
746085,2024-04-01,4,7,11,146,Miami Marlins,108,Los Angeles Angels,27022,26998,Anthony Rendon,543685,rendoan01,Nolan Schanuel,694384,schanno01,Mike Trout,545361,troutmi01,Taylor Ward,621493,wardta01,Brandon Drury,592273,drurybr01,Aaron Hicks,543305,hicksaa01,Matt Thaiss,642136,thaisma01,Mickey Moniak,666160,moniami01,Luis Arraez,650333,arraelu01,Josh Bell,605137,belljo02,Jake Burger,669394,burgeja01,Jazz Chisholm Jr.,665862,chishja01,Bryan De La Cruz,650559,delacbr01,Jesús Sánchez,660821,sanchje02,Tim Anderson,641313,anderti01,Nick Gordon,624503,gordoni01,Max Meyer,676974,meyerma01,Chase Silseth,681217,silsech01,George Soriano,666277,soriage01,Andrew Nardi,677053,nardian01,Tanner Scott,656945,scottta01,Anthony Bender,669622,bendean01,Burch Smith,572143,smithbu03,José Cisnero,542585,cisnejo01,José Suarez,660761,suarejo01,Adam Cimber,643256,cimbead01,Matt Moore,519043,moorema02,Carlos Estévez,608032,estevca01,9.0
