game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID
2022-09-16,661164,6,7,13,Oswaldo Cabrera,665828,cabreos01,Aaron Judge,592450,judgeaa01,Aaron Hicks,543305,hicksaa01,Kyle Higashioka,543309,higasky01,Isiah Kiner-Falefa,643396,kineris01,Josh Donaldson,518626,donaljo02,Miguel Andujar,609280,andujmi01,Gleyber Torres,650402,torregl01,Giancarlo Stanton,519317,stantmi03,Kolten Wong,543939,wongko01,Victor Caratini,605170,caratvi01,Christian Yelich,592885,yelicch01,Jace Peterson,607054,peterja01,Hunter Renfroe,592669,renfrhu01,Rowdy Tellez,642133,tellero01,Andrew McCutchen,457705,mccutan01,Garrett Mitchell,669003,mitchga01,Willy Adames,642715,adamewi01,Montas,593423,montafr02,Luetge,476595,luetglu01,Weissert,669711,weissgr01,Germán,593334,germado01,"Peralta, Wa",593974,peralwa01,Trivino,642152,trivilo01,Loáisiga,642528,loaisjo01,Holmes,605280,holmecl01,Houser,605288,housead01,Strzelecki,657265,strzepe01,Topa,623437,topaju01,Milner,571948,milneho01,Boxberger,502202,boxbebr01,"Williams, D",642207,willide03,"Rogers, Ta",573124,rogerta01
