gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID
748212,2024-02-27,3,3,6,David Hamilton,666152,hamilda03,Ceddanne Rafaela,678882,rafaece01,Wilyer Abreu,677800,abreuwi02,Bobby Dalbec,666915,dalbebo01,Pablo Reyes,622569,reyespa01,Reese McGuire,624512,mcguire01,Jamie Westbrook,642197,unknown,Romy Gonzalez,663853,gonzaro01,Mark Contreras,676628,contrma01,Brendan Donovan,680977,donovbr01,Paul Goldschmidt,502671,goldspa01,Lars Nootbaar,663457,nootbla01,Nolan Arenado,571448,arenano01,Willson Contreras,575929,contrwi01,Jordan Walker,691023,walkejo02,Masyn Winn,691026,winnma01,Thomas Saggese,695336,unknown,Victor Scott II,687363,scottvi01,Sonny Gray,543243,grayso01,Kutter Crawford,676710,crawfku01,Keynan Middleton,641871,middlke01,Riley O'Brien,676617,obrieri01,Andre Pallante,669467,pallaan01,John King,667463,kingjo01,Nick Robertson,687798,roberni01,Ryan Fernandez,681676,fernary01,Wilking Rodríguez,516853,rodriwi02,Brandon Walter,687888,waltebr01,Justin Slaten,686580,slateju01,Isaiah Campbell,663462,campbis01,Justin Hagenman,663795,unknown,Helcris Olivarez,672487,unknown,Noah Song,679977,unknown,Garrett Ramsey,804583,unknown
