game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
746003,2024-04-07,12,4,16,158,Milwaukee Brewers,136,Seattle Mariners,27012,27011,J.P. Crawford,641487,crawfjp01,Julio Rodríguez,677594,rodriju01,Jorge Polanco,593871,polanjo01,Mitch Garver,641598,garvemi01,Luke Raley,670042,raleylu01,Dylan Moore,664238,mooredy01,Josh Rojas,668942,rojasjo01,Dominic Canzone,686527,canzodo01,Seby Zavala,664874,zavalse01,Oliver Dunn,686554,dunnol01,William Contreras,661388,contrwi02,Willy Adames,642715,adamewi01,Jake Bauers,641343,bauerja01,Rhys Hoskins,656555,hoskirh01,Sal Frelick,686217,frelisa01,Jackson Chourio,694192,chourja01,Brice Turang,668930,turanbr02,Blake Perkins,663368,perkibl01,Colin Rea,607067,reaco01,Emerson Hancock,676106,hancoem01,Aaron Ashby,676879,ashbyaa01,J.B. Bukauskas,656266,bukaujb01,DL Hall,669084,halldl01,Bryan Hudson,663542,hudsobr01,Hoby Milner,571948,milneho01,Joel Payamps,606303,payamjo01,Elvis Peguero,665625,pegueel01,Freddy Peralta,642547,peralfr01,Joe Ross,605452,rossjo01,Abner Uribe,682842,uribeab01,Bryse Wilson,669060,wilsobr02,Thyago Vieira,600986,vieirth01,Luis Castillo,622491,castilu02,Logan Gilbert,669302,gilbelo01,George Kirby,669923,kirbyge01,Bryce Miller,682243,millebr04,Andrés Muñoz,662253,munozan01,Gabe Speier,642100,speiega01,Ryne Stanek,592773,stanery01,Austin Voth,608723,vothau01,Collin Snider,676092,snideco01,Tayler Saucedo,642048,sauceta01,Trent Thornton,663423,thorntr01,Josh Rojas,668942,rojasjo01,Thyago Vieira,600986,vieirth01,Collin Snider,676092,snideco01,Tayler Saucedo,642048,sauceta01,Trent Thornton,663423,thorntr01,Josh Rojas,668942,rojasjo01,9.0
