game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID
2021-03-07,642069,4,4,8,Jerar Encarnación,666464,encarje01,José Devers,672701,deverjo01,Eddy Alvarez,657193,alvared01,Brian Miller,675649,millebr03,Luis Marté,606336,martelu02,Kameron Misner,670224,Will Banfield,677943,Peyton Burdick,680814,burdipe01,Jesús Sánchez,660821,sanchje02,Johneshwy Fargas,641561,fargajo01,Drew Ferguson,664916,José Peraza,606299,perazjo01,Ronny Mauricio,677595,mauriro01,Brett Baty,683146,batybr01,Pete Crow-Armstrong,691718,crowape01,Khalil Lee,666137,leekh01,Jake Hager,606993,hagerja01,Caleb Joseph,543376,josepca01,"López, P",641154,lopezpa01,"García, Y",554340,garciyi01,Hoyt,624586,hoytja01,Curtiss,595928,curtijo02,"Thompson, Z.R.",605507,thompza01,Morimando,596049,morimsh01,Stroman,573186,stromma01,Loup,571901,loupaa01,"Barnes, J",606930,barneja01,Blevins,460283,blevije01,Hildenberger,657610,hildetr01,Zamora,623354,zamorda01,Nogosek,668665,nogosst01
