gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID
706905,2022-03-20,3,0,3,Brett Phillips,621433,phillbr02,Taylor Walls,670764,wallsta01,Josh Lowe,666139,lowejo01,René Pinto,650907,pintore02,Jonathan Aranda,666018,arandjo01,Greg Jones,675659,unknown,Tristan Gray,656484,graytr01,Ryan Boldt,624416,unknown,Grant Witherspoon,680710,unknown,Luis Arraez,650333,arraelu01,Gio Urshela,570482,urshegi01,Miguel Sanó,593934,sanomi01,Alex Kirilloff,666135,kirilal01,Ryan Jeffers,680777,jeffery01,Nick Gordon,624503,gordoni01,Royce Lewis,668904,lewisro02,Jake Cave,595909,caveja01,Gilberto Celestino,665482,celesgi01,Dylan Bundy,605164,bundydy01,Colby White,686831,unknown,Taylor Rogers,573124,rogerta01,Tyler Duffey,608648,duffety01,Danny Coulombe,543056,couloda01,Jharel Cotton,605194,cottojh01,Lewis Thorpe,626929,thorple01,Ralph Garza Jr.,621248,garzara01,Wladimir Pinto,660749,unknown,Chris Muller,676726,unknown,Ian Leatherman,695365,unknown,Carlos Garcia,681603,unknown,Miller Hogan,676949,unknown
