gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Home_P_10_Name,Home_P_10_ID,Home_P_10_bbrefID,Home_P_11_Name,Home_P_11_ID,Home_P_11_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID
719354,2023-02-27,4,12,16,Steven Kwan,680757,kwanst01,Gabriel Arias,672356,ariasga01,Josh Naylor,647304,naylojo01,Mike Zunino,572287,zuninmi01,Will Brennan,686823,brennwi02,Tyler Freeman,671289,freemty01,Roman Quinn,596451,quinnro01,Meibrys Viloria,650619,vilorme01,Angel Martínez,682657,unknown,Miles Mastrobuoni,670156,mastrmi01,Ian Happ,664023,happia01,Trey Mancini,641820,mancitr01,Yan Gomes,543228,gomesya01,Edwin Ríos,621458,riosed01,Zach McKinstry,656716,mckinza01,Matt Mervis,670223,mervima01,Mike Tauchman,643565,tauchmi01,Yonathan Perlaza,666632,unknown,Jameson Taillon,592791,taillja01,Shane Bieber,669456,biebesh01,Jarod Wright,701316,unknown,Brad Boxberger,502202,boxbebr01,Michael Fulmer,605242,fulmemi01,Rowan Wick,592858,wickro01,Peyton Remy,663880,unknown,Adbert Alzolay,640470,alzolad01,Julian Merryweather,657240,merryju01,Tyler Duffey,608648,duffety01,Nick Burdi,595897,burdini01,Dalton Stambaugh,690407,unknown,Eli Morgan,669212,morgael01,Konnor Pilkington,663455,pilkiko01,Caleb Baragar,670056,baragca01,Dusten Knight,643400,knighdu01,Phillip Diehl,670426,diehlph01,Kyle Marman,663613,unknown
