game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
716624,2023-09-11,0,4,4,117,Houston Astros,133,Oakland Athletics,27023,27016,Zack Gelof,680869,gelofza01,Ryan Noda,676116,nodary01,Aledmys Díaz,649557,diazal02,Brent Rooker,667670,rookebr01,Jordan Diaz,672478,diazjo03,Shea Langeliers,669127,langesh01,Kevin Smith,675656,smithke05,Nick Allen,669397,allenni02,Esteury Ruiz,665923,ruizes01,Jose Altuve,514888,altuvjo01,Jeremy Peña,665161,penaje02,Yordan Alvarez,670541,alvaryo01,Alex Bregman,608324,bregmal01,Kyle Tucker,663656,tuckeky01,José Abreu,547989,abreujo02,Michael Brantley,488726,brantmi02,Chas McCormick,676801,mccorch01,Martín Maldonado,455117,maldoma01,Framber Valdez,664285,valdefr01,Mason Miller,695243,millema03,Bryan Abreu,650556,abreubr01,Hunter Brown,686613,brownhu01,J.P. France,641585,francjp01,Kendall Graveman,608665,graveke01,Cristian Javier,664299,javiecr01,Joel Kuhnel,669270,kuhnejo01,Parker Mushinski,656786,mushipa01,Héctor Neris,593576,nerishe01,Ryan Pressly,519151,pressry01,José Urquidy,664353,urquijo01,Justin Verlander,434378,verlaju01,Phil Maton,664208,matonph01,Rafael Montero,606160,montera01,Paul Blackburn,621112,blackpa01,Lucas Erceg,668674,erceglu01,Dany Jiménez,666204,jimenda01,Easton Lucas,687922,lucasea01,Adrián Martínez,661309,martiad01,Luis Medina,665622,medinlu02,Kyle Muller,666205,mulleky01,Sean Newcomb,656794,newcose01,Francisco Pérez,660906,perezfr01,JP Sears,676664,searsjp01,Devin Sweet,682967,sweetde01,Ken Waldichuk,686610,waldike01,Trevor May,543507,maytr01,Phil Maton,664208,matonph01,Rafael Montero,606160,montera01,Ken Waldichuk,686610,waldike01,Trevor May,543507,maytr01,8.5
