game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
662868,2022-09-11,6,12,18,115,Colorado Rockies,109,Arizona Diamondbacks,27004,27007,Josh Rojas,668942,rojasjo01,Daulton Varsho,662139,varshda01,Jake McCarthy,664983,mccarja02,Christian Walker,572233,walkech02,Stone Garrett,656448,garrest01,Emmanuel Rivera,656896,riverem01,Corbin Carroll,682998,carroco02,Carson Kelly,608348,kellyca02,Sergio Alcántara,642727,alcanse01,Ryan McMahon,641857,mcmahry01,Yonathan Daza,602074,dazayo01,C.J. Cron,543068,croncj01,Charlie Blackmon,453568,blackch02,Michael Toglia,669911,toglimi01,Elehuris Montero,660707,monteel01,Sean Bouchard,656248,bouchse01,Garrett Hampson,641658,hampsga01,Brian Serven,661531,servebr01,Ryan Feltner,663372,feltnry01,Zac Gallen,668678,galleza01,Daniel Bard,453268,bardda01,Carlos Estévez,608032,estevca01,Kyle Freeland,607536,freelky01,Chad Kuhl,641771,kuhlch01,Justin Lawrence,664875,lawreju01,Germán Márquez,608566,marquge01,José Ureña,570632,urenajo01,Jhoulys Chacín,468504,chacijh01,Jake Bird,656234,birdja01,Alex Colomé,517008,colomal01,Austin Gomber,596295,gombeau01,Chad Smith,663385,smithch12,Dinelson Lamet,659275,lametdi01,J.B. Bukauskas,656266,bukaujb01,Madison Bumgarner,518516,bumgama01,Zach Davies,605200,davieza02,Merrill Kelly,518876,kellyme01,Mark Melancon,453343,melanma01,Keynan Middleton,641871,middlke01,Kyle Nelson,669459,nelsoky01,Ryne Nelson,669194,nelsory01,Caleb Smith,592761,smithca03,Taylor Widener,642203,widenta01,Kevin Ginkel,656464,ginkeke01,Ian Kennedy,453178,kenneia01,Joe Mantiply,573009,mantijo01,Reyes Moronta,606625,moronre01,Jhoulys Chacín,468504,chacijh01,Jake Bird,656234,birdja01,Alex Colomé,517008,colomal01,Austin Gomber,596295,gombeau01,Chad Smith,663385,smithch12,Dinelson Lamet,659275,lametdi01,Kevin Ginkel,656464,ginkeke01,Ian Kennedy,453178,kenneia01,Joe Mantiply,573009,mantijo01,Reyes Moronta,606625,moronre01,10.5
