gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID
717059,2023-08-09,4,3,7,Maikel Garcia,672580,garcima01,Bobby Witt Jr.,677951,wittbo02,Michael Massey,686681,massemi02,Salvador Perez,521692,perezsa02,MJ Melendez,669004,melenmj01,Freddy Fermin,666023,fermifr01,Drew Waters,671221,waterdr01,Matt Duffy,622110,duffyma01,Kyle Isbel,664728,isbelky01,Jarren Duran,680776,duranja01,Masataka Yoshida,807799,yoshima02,Trevor Story,596115,storytr01,Rafael Devers,646240,deverra01,Triston Casas,671213,casastr01,Alex Verdugo,657077,verdual01,Luis Urías,649966,uriaslu01,Reese McGuire,624512,mcguire01,Pablo Reyes,622569,reyespa01,Nick Pivetta,601713,pivetni01,Jordan Lyles,543475,lylesjo01,John Schreiber,670167,schrejo01,Josh Winckowski,670174,winckjo01,Chris Martin,455119,martich02,Kenley Jansen,445276,janseke01
