game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
716509,2023-09-20,5,6,11,144,Atlanta Braves,143,Philadelphia Phillies,27009,26995,Kyle Schwarber,656941,schwaky01,Trea Turner,607208,turnetr01,Bryce Harper,547180,harpebr03,Alec Bohm,664761,bohmal01,Bryson Stott,681082,stottbr01,Brandon Marsh,669016,marshbr02,Nick Castellanos,592206,casteni01,Jake Cave,595909,caveja01,Garrett Stubbs,596117,stubbga01,Ronald Acuña Jr.,660670,acunaro01,Ozzie Albies,645277,albieoz01,Austin Riley,663586,rileyau01,Matt Olson,621566,olsonma02,Marcell Ozuna,542303,ozunama01,Eddie Rosario,592696,rosared01,Sean Murphy,669221,murphse01,Michael Harris II,671739,harrimi04,Nicky Lopez,670032,lopezni01,Bryce Elder,693821,elderbr01,Aaron Nola,605400,nolaaa01,Max Fried,608331,friedma01,Joe Jiménez,641729,jimenjo02,Charlie Morton,450203,mortoch02,Jackson Stephens,623451,stephja01,Spencer Strider,675911,stridsp01,Michael Tonkin,543859,tonkimi01,Kyle Wright,657140,wrighky01,Kirby Yates,489446,yateski01,Jesse Chavez,445926,chaveje01,Brad Hand,543272,handbr01,Pierce Johnson,572955,johnspi01,Raisel Iglesias,628452,iglesra01,A.J. Minter,621345,minteaj01,Dylan Covey,592229,coveydy01,Seranthony Domínguez,622554,dominse01,Michael Lorenzen,547179,lorenmi01,Yunior Marte,628708,marteyu01,Nick Nelson,656793,nelsoni01,Cristopher Sánchez,650911,sanchcr01,Ranger Suárez,624133,suarera01,Taijuan Walker,592836,walketa01,Zack Wheeler,554430,wheelza01,José Alvarado,621237,alvarjo03,Jeff Hoffman,656546,hoffmje02,Gregory Soto,642397,sotogr01,Craig Kimbrel,518886,kimbrcr01,Matt Strahm,621381,strahma01,Jesse Chavez,445926,chaveje01,Brad Hand,543272,handbr01,Pierce Johnson,572955,johnspi01,Raisel Iglesias,628452,iglesra01,A.J. Minter,621345,minteaj01,José Alvarado,621237,alvarjo03,Jeff Hoffman,656546,hoffmje02,Gregory Soto,642397,sotogr01,Craig Kimbrel,518886,kimbrcr01,Matt Strahm,621381,strahma01,9.5
