game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
662239,2022-10-03,7,4,11,135,San Diego Padres,137,San Francisco Giants,26996,26997,Mike Yastrzemski,573262,yastrmi01,Wilmer Flores,527038,florewi01,J.D. Davis,605204,davisjd01,Joc Pederson,592626,pederjo01,Thairo Estrada,642731,estrath01,Brandon Crawford,543063,crawfbr01,David Villar,681584,villada01,LaMonte Wade Jr.,664774,wadela01,Ha-Seong Kim,673490,kimha01,Juan Soto,665742,sotoju01,Brandon Drury,592273,drurybr01,Josh Bell,605137,belljo02,Jake Cronenworth,630105,croneja01,Wil Myers,571976,myerswi01,Luis Campusano,669134,campulu01,Trent Grisham,663757,grishtr01,Joe Musgrove,605397,musgrjo01,John Brebbia,605154,brebbjo01,Adrian Morejon,670970,morejad01,Tim Hill,657612,hillti01,Josh Hader,623352,haderjo01,Sean Hjelle,663546,hjellse01,Shelby Miller,571946,millesh01,Jarlín García,606424,garcija04,7.5
