game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID
2021-03-09,642076,5,6,11,Thairo Estrada,642731,estrath01,Greg Allen,656185,allengr01,Chris Gittens,656467,gittech01,Kyle Higashioka,543309,higasky01,Austin Wells,669224,wellsau01,Sócrates Brito,593647,britoso01,Ryan LaMarre,534606,lamarry01,Andrew Velazquez,623205,velazan01,Tyler Wade,642180,wadety01,Riley Greene,682985,greenri03,Isaac Paredes,670623,paredis01,Greg Garcia,594824,garcigr01,Harold Castro,605612,castrha01,Spencer Torkelson,679529,torkesp01,Jake Rogers,668670,rogerja03,Dustin Garneau,572863,garnedu01,Eric Haase,606992,haaseer01,Derek Hill,656537,hillde01,"García, D",665620,garcide01,Cessa,570666,cessalu01,"Nelson, N",656793,nelsoni01,Cortes,641482,cortene01,"García, L",472610,garcilu03,Lyons,544928,lyonsty01,Turnbull,605513,turnbsp01,"Jiménez, J",641729,jimenjo02,Norris,596057,norrida01,Carlton,656290,carltdr01,"Soto, G",642397,sotogr01,"Moreno, G",642575,Krol,571871,krolia01
