gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID
746800,2024-05-01,5,10,15,Alex Kirilloff,666135,kirilal01,Edouard Julien,666397,julieed01,Carlos Correa,621043,correca01,Max Kepler,596146,keplema01,Byron Buxton,621439,buxtoby01,Trevor Larnach,663616,larnatr01,Carlos Santana,467793,santaca01,Willi Castro,650489,castrwi01,Christian Vázquez,543877,vazquch01,Robbie Grossman,543257,grossro01,Tommy Pham,502054,phamth01,Gavin Sheets,657757,sheetga01,Andrew Vaughn,683734,vaughan01,Andrew Benintendi,643217,beninan01,Danny Mendick,664901,mendida01,Korey Lee,686676,leeko01,Paul DeJong,657557,dejonpa01,Braden Shewmake,669699,shewmbr01,Chris Flexen,623167,flexech01,Bailey Ober,641927,oberba01,Steven Wilson,621051,wilsost02,Dominic Leone,608678,leonedo01,Tim Hill,657612,hillti01,Tanner Banks,621383,banksta01,John Brebbia,605154,brebbjo01,Brock Stewart,592779,stewabr01,Griffin Jax,643377,jaxgr01,Steven Okert,595345,okertst01
