game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
663259,2022-09-23,6,0,6,110,Baltimore Orioles,117,Houston Astros,27008,27023,Jose Altuve,514888,altuvjo01,Jeremy Peña,665161,penaje02,Yordan Alvarez,670541,alvaryo01,Alex Bregman,608324,bregmal01,Yuli Gurriel,493329,gourryu01,Aledmys Díaz,649557,diazal02,Trey Mancini,641820,mancitr01,Chas McCormick,676801,mccorch01,Martín Maldonado,455117,maldoma01,Cedric Mullins,656775,mullice01,Adley Rutschman,668939,rutscad01,Ryan Mountcastle,663624,mountry01,Anthony Santander,623993,santaan02,Gunnar Henderson,683002,hendegu01,Jesús Aguilar,542583,aguilje01,Austin Hays,669720,haysau01,Terrin Vavra,679631,vavrate01,Jorge Mateo,622761,mateojo01,Dean Kremer,665152,kremede01,José Urquidy,664353,urquijo01,Keegan Akin,669211,akinke01,Bryan Baker,641329,bakerbr01,Mike Baumann,657508,baumami01,Félix Bautista,642585,bautife01,Kyle Bradish,680694,bradiky01,DL Hall,669084,halldl01,Joey Krehbiel,607216,krehbjo01,Jordan Lyles,543475,lylesjo01,Cionel Pérez,672335,perezci01,Jake Reed,596082,reedja02,Dillon Tate,622253,tatedi01,Austin Voth,608723,vothau01,Spenser Watkins,657093,watkisp01,Hunter Brown,686613,brownhu01,Luis Garcia,677651,garcilu05,Cristian Javier,664299,javiecr01,Lance McCullers Jr.,621121,mcculla02,Rafael Montero,606160,montera01,Ryan Pressly,519151,pressry01,Ryne Stanek,592773,stanery01,Justin Verlander,434378,verlaju01,Bryan Abreu,650556,abreubr01,Héctor Neris,593576,nerishe01,Will Smith,519293,smithwi04,Phil Maton,664208,matonph01,Bryan Abreu,650556,abreubr01,Héctor Neris,593576,nerishe01,Will Smith,519293,smithwi04,Phil Maton,664208,matonph01,7.5
