game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
662847,2022-07-05,9,7,16,117,Houston Astros,118,Kansas City Royals,27023,27006,Whit Merrifield,593160,merriwh01,Andrew Benintendi,643217,beninan01,Bobby Witt Jr.,677951,wittbo02,Vinnie Pasquantino,686469,pasquvi01,Hunter Dozier,641531,doziehu01,MJ Melendez,669004,melenmj01,Kyle Isbel,664728,isbelky01,Michael A. Taylor,572191,taylomi02,Nicky Lopez,670032,lopezni01,Jose Altuve,514888,altuvjo01,Jeremy Peña,665161,penaje02,Yordan Alvarez,670541,alvaryo01,Alex Bregman,608324,bregmal01,Kyle Tucker,663656,tuckeky01,Yuli Gurriel,493329,gourryu01,Aledmys Díaz,649557,diazal02,Jake Meyers,676694,meyerja02,Martín Maldonado,455117,maldoma01,Luis Garcia,677651,garcilu05,Zack Greinke,425844,greinza01,Cristian Javier,664299,javiecr01,Seth Martinez,661527,martise01,Jake Odorizzi,543606,odorija01,Ryan Pressly,519151,pressry01,Ryne Stanek,592773,stanery01,José Urquidy,664353,urquijo01,Justin Verlander,434378,verlaju01,Héctor Neris,593576,nerishe01,Bryan Abreu,650556,abreubr01,Phil Maton,664208,matonph01,Rafael Montero,606160,montera01,Scott Barlow,605130,barlosc01,Kris Bubic,663460,bubickr01,Taylor Clarke,664199,clarkta01,Dylan Coleman,669395,colemdy01,Jose Cuas,621016,cuasjo01,Amir Garrett,607237,garream01,Jonathan Heasley,669169,heasljo01,Brad Keller,641745,kellebr01,Wyatt Mills,670090,millswy01,Joel Payamps,606303,payamjo01,Brady Singer,663903,singebr01,Jackson Kowar,663804,kowarja01,Héctor Neris,593576,nerishe01,Bryan Abreu,650556,abreubr01,Phil Maton,664208,matonph01,Rafael Montero,606160,montera01,Jackson Kowar,663804,kowarja01,8.0
