game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,over_under_runline
663382,2022-04-25,0,4,4,109,Arizona Diamondbacks,119,Los Angeles Dodgers,27007,27015,Mookie Betts,605141,bettsmo01,Freddie Freeman,518692,freemfr01,Trea Turner,607208,turnetr01,Max Muncy,571970,muncyma01,Justin Turner,457759,turneju01,Will Smith,669257,smithwi05,Cody Bellinger,641355,bellico01,Chris Taylor,621035,tayloch03,Gavin Lux,666158,luxga01,Daulton Varsho,662139,varshda01,Ketel Marte,606466,marteke01,David Peralta,444482,peralda01,Christian Walker,572233,walkech02,Seth Beer,666179,beerse01,Pavin Smith,656976,smithpa04,Carson Kelly,608348,kellyca02,Nick Ahmed,605113,ahmedni01,Geraldo Perdomo,672695,perdoge01,Merrill Kelly,518876,kellyme01,Walker Buehler,621111,buehlwa01,Madison Bumgarner,518516,bumgama01,Zach Davies,605200,davieza02,Zac Gallen,668678,galleza01,Ian Kennedy,453178,kenneia01,Joe Mantiply,573009,mantijo01,Corbin Martin,656686,martico02,Mark Melancon,453343,melanma01,Kyle Nelson,669459,nelsoky01,Noé Ramirez,598287,ramirno01,Edwin Uceta,670955,ucetaed01,J.B. Wendelken,605525,wendejb01,Taylor Widener,642203,widenta01,Tyler Gilbert,656457,gilbety01,Tyler Anderson,542881,anderty01,Phil Bickford,641360,bickfph01,Justin Bruihl,677865,bruihju01,Garrett Cleavinger,664076,cleavga01,Tony Gonsolin,664062,gonsoto01,Brusdar Graterol,660813,gratebr01,Daniel Hudson,543339,hudsoda01,Andre Jackson,656578,jacksan01,Clayton Kershaw,477132,kershcl01,Craig Kimbrel,518886,kimbrcr01,Reyes Moronta,606625,moronre01,Evan Phillips,623465,phillev01,Julio Urías,628711,uriasju01,Alex Vesia,681911,vesiaal01,Tyler Gilbert,656457,gilbety01,8.5
