game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2021-03-15,642221,7,3,10,Scott Heineman,595981,heinesc01,Mike Freeman,502273,freemmi01,TJ Friedl,670770,friedtj01,Rocky Gale,502570,galero01,Alejo Lopez,664670,lopezal03,Narciso Crook,643271,crookna01,Nicky Delmonico,547170,delmoni01,Cheslor Cuthbert,596144,cuthbch01,Jose Barrero,676480,garcijo02,Brandon Marsh,669016,marshbr02,Matt Thaiss,642136,thaisma01,Jeremiah Jackson,669236,Jack Mayfield,608686,mayfija01,Jordyn Adams,677941,adamsjo03,Jo Adell,666176,adelljo01,Phil Gosselin,594838,gosseph01,Kean Wong,642221,wongke01,Juan Graterol,492802,grateju01,Lorenzen,547179,lorenmi01,Takahashi,649963,"Ramirez, No",598287,ramirno01,"Pérez, C",672335,perezci01,"Warren, A",605521,warrear01,Osich,592612,osichjo01,Carle,641438,carlesh01,Cobb,502171,cobbal01,Peña,570240,penafe01,"Reed, J",596082,reedja02,Sandoval,663776,sandopa02,Rivera,673277,Faria,607188,fariaja01
