game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
634371,2021-04-28,2,10,12,114,Cleveland Indians,142,Minnesota Twins,27014,27005,Byron Buxton,621439,buxtoby01,Josh Donaldson,518626,donaljo02,Nelson Cruz,443558,cruzne02,Jorge Polanco,593871,polanjo01,Mitch Garver,641598,garvemi01,Brent Rooker,667670,rookebr01,Willians Astudillo,553902,astudwi01,Andrelton Simmons,592743,simmoan01,Alex Kirilloff,666135,kirilal01,César Hernández,514917,hernace02,Jordan Luplow,656669,luplojo01,José Ramírez,608070,ramirjo01,Franmil Reyes,614177,reyesfr01,Eddie Rosario,592696,rosared01,Amed Rosario,642708,rosaram01,Josh Naylor,647304,naylojo01,Yu Chang,644374,changyu01,Austin Hedges,595978,hedgeau01,Logan Allen,663531,allenlo01,J.A. Happ,457918,happja01,Shane Bieber,669456,biebesh01,Aaron Civale,650644,civalaa01,Emmanuel Clase,661403,claseem01,James Karinchak,675916,karinja01,Triston McKenzie,663474,mckentr01,Zach Plesac,668676,plesaza01,Cal Quantrill,615698,quantca01,Bryan Shaw,543766,shawbr01,Trevor Stephan,663986,stephtr01,Sam Hentges,656529,hentgsa01,Nick Wittgren,621295,wittgni01,Phil Maton,664208,matonph01,Kyle Nelson,669459,nelsoky01,Jorge Alcala,660896,alcaljo01,José Berríos,621244,berrijo01,Alex Colomé,517008,colomal01,Tyler Duffey,608648,duffety01,Kenta Maeda,628317,maedake01,Michael Pineda,501381,pinedmi01,Hansel Robles,570663,robleha01,Taylor Rogers,573124,rogerta01,Matt Shoemaker,533167,shoemma01,Cody Stashak,664054,stashco01,Caleb Thielbar,573204,thielca01,Randy Dobnak,677976,dobnara01,Trevor Stephan,663986,stephtr01,Sam Hentges,656529,hentgsa01,Nick Wittgren,621295,wittgni01,Phil Maton,664208,matonph01,Kyle Nelson,669459,nelsoky01,Randy Dobnak,677976,dobnara01,7.0
