game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
633874,2021-05-29,8,11,19,117,Houston Astros,135,San Diego Padres,27023,26996,Tommy Pham,502054,phamth01,Manny Machado,592518,machama01,Jake Cronenworth,630105,croneja01,Fernando Tatis Jr.,665487,tatisfe02,Eric Hosmer,543333,hosmeer01,Wil Myers,571976,myerswi01,Jurickson Profar,595777,profaju01,Ha-Seong Kim,673490,kimha01,Victor Caratini,605170,caratvi01,Jose Altuve,514888,altuvjo01,Chas McCormick,676801,mccorch01,Alex Bregman,608324,bregmal01,Kyle Tucker,663656,tuckeky01,Carlos Correa,621043,correca01,Aledmys Díaz,649557,diazal02,Taylor Jones,622100,jonesta01,Myles Straw,664702,strawmy01,Garrett Stubbs,596117,stubbga01,Jake Odorizzi,543606,odorija01,Yu Darvish,506433,darviyu01,Luis Garcia,677651,garcilu05,Zack Greinke,425844,greinza01,Cristian Javier,664299,javiecr01,Brooks Raley,548384,raleybr01,Andre Scrubb,668687,scruban01,Joe Smith,501925,smithjo05,Ryan Pressly,519151,pressry01,Brandon Bielak,656232,bielabr01,Ryne Stanek,592773,stanery01,Ralph Garza Jr.,621248,garzara01,Nabil Crismatt,622503,crismna01,Tim Hill,657612,hillti01,Dinelson Lamet,659275,lametdi01,Joe Musgrove,605397,musgrjo01,Chris Paddack,663978,paddach01,Emilio Pagán,641941,paganem01,Blake Snell,605483,snellbl01,Ryan Weathers,677960,weathry01,Craig Stammen,489334,stammcr01,Aaron Northcraft,573062,northaa01,Pierce Johnson,572955,johnspi01,Mark Melancon,453343,melanma01,Austin Adams,613534,adamsau02,Miguel Díaz,622766,diazmi02,Brooks Raley,548384,raleybr01,Andre Scrubb,668687,scruban01,Joe Smith,501925,smithjo05,Ryan Pressly,519151,pressry01,Brandon Bielak,656232,bielabr01,Ryne Stanek,592773,stanery01,Ralph Garza Jr.,621248,garzara01,Craig Stammen,489334,stammcr01,Aaron Northcraft,573062,northaa01,Pierce Johnson,572955,johnspi01,Mark Melancon,453343,melanma01,Austin Adams,613534,adamsau02,Miguel Díaz,622766,diazmi02,8.0
