game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
632746,2021-08-26,7,8,15,143,Philadelphia Phillies,109,Arizona Diamondbacks,26995,27007,Nick Ahmed,605113,ahmedni01,Ketel Marte,606466,marteke01,Asdrúbal Cabrera,452678,cabreas01,Carson Kelly,608348,kellyca02,Pavin Smith,656976,smithpa04,Christian Walker,572233,walkech02,Josh Rojas,668942,rojasjo01,Drew Ellis,656403,ellisdr01,Zac Gallen,668678,galleza01,Odúbel Herrera,546318,herreod01,Jean Segura,516416,segurje01,Bryce Harper,547180,harpebr03,J.T. Realmuto,592663,realmjt01,Didi Gregorius,544369,gregodi01,Brad Miller,543543,millebr02,Ronald Torreyes,591720,torrero01,Travis Jankowski,608671,jankotr01,Matt Moore,519043,moorema02,Matt Moore,519043,moorema02,Zac Gallen,668678,galleza01,Archie Bradley,605151,bradlar01,Connor Brogdon,641401,brogdco01,Zach Eflin,621107,eflinza01,Kyle Gibson,502043,gibsoky01,Ian Kennedy,453178,kenneia01,Héctor Neris,593576,nerishe01,Aaron Nola,605400,nolaaa01,Ranger Suárez,624133,suarera01,Zack Wheeler,554430,wheelza01,JD Hammer,670456,hammejd01,José Alvarado,621237,alvarjo03,Sam Coonrod,656322,coonrsa01,Bailey Falter,663559,falteba01,Madison Bumgarner,518516,bumgama01,Taylor Clarke,664199,clarkta01,Tyler Clippard,461325,clippty01,Tyler Gilbert,656457,gilbety01,Humberto Mejía,650668,mejiahu01,Matt Peacock,676840,peacoma01,J.B. Wendelken,605525,wendejb01,Taylor Widener,642203,widenta01,Joe Mantiply,573009,mantijo01,Jake Faria,607188,fariaja01,Caleb Smith,592761,smithca03,Brett de Geus,676969,degeubr01,Noé Ramirez,598287,ramirno01,JD Hammer,670456,hammejd01,José Alvarado,621237,alvarjo03,Sam Coonrod,656322,coonrsa01,Bailey Falter,663559,falteba01,Joe Mantiply,573009,mantijo01,Jake Faria,607188,fariaja01,Caleb Smith,592761,smithca03,Brett de Geus,676969,degeubr01,Noé Ramirez,598287,ramirno01,9.0
