game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID
744848,2024-06-08,7,3,10,120,Washington Nationals,144,Atlanta Braves,27017,27009,Ozzie Albies,645277,albieoz01,Austin Riley,663586,rileyau01,Marcell Ozuna,542303,ozunama01,Matt Olson,621566,olsonma02,Adam Duvall,594807,duvalad01,Orlando Arcia,606115,arciaor01,Michael Harris II,671739,harrimi04,Sean Murphy,669221,murphse01,CJ Abrams,682928,abramcj01,Lane Thomas,657041,thomala02,Jesse Winker,608385,winkeje01,Eddie Rosario,592696,rosared01,Luis García Jr.,671277,garcilu04,Keibert Ruiz,660688,ruizke01,Nick Senzel,669222,senzeni01,Joey Gallo,608336,gallojo01,MacKenzie Gore,669022,gorema01,Charlie Morton,450203,mortoch02,Derek Law,571882,lawde01,Dylan Floro,571670,florody01,Robert Garcia,676395,garciro04,Dylan Lee,669276,leedy01,Ray Kerr,678061,kerrra01,Daysbel Hernández,678226,hernada03
